REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_241_IP.nodup.bam	X20160213_ClearCell_241_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
2_Peak_437_lociStitched	chr17	73771950	73783526	2	6313	23224.9288	1524.5592	432	UNK,H3F3B	GALK1	H3F3B	432	1	ENSG00000132475	H3F3B	329.874640482463	1
4_Peak_3195_lociStitched	chr17	56407635	56423372	4	13649	23663.7269	1971.8461	433	SUPT4H1,MIR142	MPO,BZRAP1	MIR142	433	1	ENSG00000265206		1.33462614118876	1
4_Peak_2355_lociStitched	chr1	153916290	153938265	4	8960	24253.8075	2568.8775	434	DENND4B,CRTC2,SLC39A1	JTB,RPS27,RAB13,CREB3L4,GATAD2B	CRTC2	434	1	ENSG00000160741	CRTC2	27.049516115158	1
9_Peak_115232_lociStitched	chr1	23875121	23925883	9	19492	26761.7264	5081.2762	435	ID3	E2F2,MDS2	ID3	435	1	ENSG00000117318	ID3	7.19452927993554	1
13_Peak_19811_lociStitched	chr8	42746239	42776023	13	20009	25152.588	3535.3608	436	HOOK3,RNF170	THAP1,RNF170	HOOK3	436	1	ENSG00000168172	HOOK3	121.85646876342	1
18_Peak_54669_lociStitched	chr11	120039609	120097533	18	24806	27954.1224	6365.8476	437	OAF	POU2F3,TRIM29	OAF	437	1	ENSG00000184232	OAF	21.5649580760321	1
25_Peak_119762_lociStitched	chr3	16126831	16193175	25	31951	28733.5864	7191.6896	438		GALNTL2	GALNTL2	438	1	ENSG00000206560	ANKRD28	40.568095583861	3
17_Peak_4213_lociStitched	chr9	123651789	123708629	17	23315	27868.652	6354.712	439	TRAF1	PSMD5,PHF19,LOC253039	TRAF1	439	1	ENSG00000056558	TRAF1	7.66608668056378	1
1_Peak_1596_lociStitched	chr19	41219789	41228865	1	9077	22505.7572	1014.6968	440	ITPKC,ADCK4	C19orf54,SNRPA,NUMBL	ITPKC	440	1	ENSG00000086544	ITPKC	28.5970937657934	1
10_Peak_23748_lociStitched	chr19	14466354	14496850	10	17772	24479.1392	2988.608	441	CD97	PKN1,DDX39	CD97	441	1	ENSG00000123146	ADGRE5	20.6641315016063	2
13_Peak_93818_lociStitched	chr17	66451120	66511962	13	12602	28145.5092	6723.041	442	WIPI1,PRKAR1A	FAM20A,MIR635	PRKAR1A	442	1	ENSG00000108946	PRKAR1A	97.6882663075555	1
11_Peak_11208_lociStitched	chr20	35458969	35501957	11	23220	26252.7716	4883.4368	443	C20orf117	C20orf118	C20orf117	443	1	ENSG00000149639	SOGA1	71.0550461952209	2
22_Peak_74438_lociStitched	chr1	25030746	25099180	22	19129	28598.5686	7254.004	444	CLIC4		CLIC4	444	1	ENSG00000169504	CLIC4	37.218594576875	1
26_Peak_45527_lociStitched	chr20	5622696	5734715	26	24811	33572.0943	12232.4748	445	C20orf196	GPCPD1	C20orf196	445	1	ENSG00000171984	SHLD1	2.64539305888075	2
10_Peak_56917_lociStitched	chr17	27458788	27507801	10	18139	26957.15	5646.2976	446	MYO18A	MYO18A	MYO18A	446	1	ENSG00000196535	MYO18A	91.8412170250396	1
11_Peak_8646_lociStitched	chr12	52399659	52440005	11	19878	25615.6754	4361.4026	447	GRASP	C12orf44,NR4A1	GRASP	447	1	ENSG00000161835	GRASP	7.24640814364959	1
18_Peak_41031_lociStitched	chr2	20768052	20820229	18	24758	27831.2118	6616.0436	448	HS1BP3	GDF7	HS1BP3	448	1	ENSG00000118960	HS1BP3	14.8533866828827	1
10_Peak_120027_lociStitched	chr5	176880897	176925441	10	15037	26267.5968	5104.7424	449	PRR7,DBN1,PDLIM7	F12,DOK3,GRK6,PDLIM7,DDX41	DBN1	449	1	ENSG00000113758	DBN1	46.9615290193424	1
21_Peak_46564_lociStitched	chr8	30240956	30311757	21	22585	29262.0533	8135.0349	450	RBPMS		RBPMS	450	1	ENSG00000157110	RBPMS	36.8412424390649	1
13_Peak_28048_lociStitched	chr19	45922305	45960114	13	15753	25487.0469	4385.844	451	ERCC1	PPM1N,FOSB,ERCC2,ERCC1,PPP1R13L,RTN2,CD3EAP	ERCC1	451	1	ENSG00000012061	ERCC1	49.2035116494218	1
10_Peak_9191_lociStitched	chr19	51615994	51661816	10	23025	25857.3546	4756.3236	452	SIGLEC9,SIGLEC7	SIGLECP3,KLK13,KLK14,CTU1	SIGLEC7	452	1	ENSG00000129450	SIGLEC9	0.842244198972893	1
18_Peak_65157_lociStitched	chr11	72488292	72548899	18	16565	28145.8908	7048.5941	453	ATG16L2,STARD10,FCHSD2	ARAP1	ATG16L2	453	1	ENSG00000168010	ATG16L2	25.663748506609	1
11_Peak_67595_lociStitched	chr3	177038191	177084446	11	18291	26448.609	5370.2055	454			TBL1XR1	454	1	ENSG00000177565	TBL1XR1	161.066095814278	1
26_Peak_103661_lociStitched	chr1	232686161	232767081	26	28355	30175.068	9135.868	455		SIPA1L2	SIPA1L2	455	1	ENSG00000116991	SIPA1L2	31.9625726055357	1
25_Peak_88342_lociStitched	chr2	109157909	109280489	25	26476	32410.152	11375.424	456	LIMS1		LIMS1	456	1	ENSG00000169756	LIMS1	71.7224299467388	1
3_Peak_30362_lociStitched	chr12	89739106	89749710	3	9613	22442.3056	1414.5736	457	DUSP6	DUSP6	DUSP6	457	1	ENSG00000139318	DUSP6	59.8028176569667	1
19_Peak_47439_lociStitched	chr10	111720768	111773998	19	22396	26923.734	5897.884	458	ADD3	XPNPEP1	ADD3	458	1	ENSG00000148700	ADD3	72.5771366271755	1
13_Peak_9192_lociStitched	chr2	54758731	54832428	13	21271	29375.6242	8394.0883	459	SPTBN1	RPL23AP32	SPTBN1	459	1	ENSG00000115306	SPTBN1	271.237654332411	1
24_Peak_54894_lociStitched	chr15	90352469	90414203	24	26032	27416.0694	6451.203	460	C15orf38-AP3S2,ANPEP,AP3S2	MESP2,C15orf38	ANPEP	460	1	ENSG00000166825	ANPEP	7.62698913514342	1
25_Peak_145168_lociStitched	chr18	9701675	9804735	25	24295	32432.982	11491.19	461	RAB31		RAB31	461	1	ENSG00000168461	RAB31	43.2550364661112	1
21_Peak_71180_lociStitched	chr3	129154852	129219585	21	25346	28288.321	7366.6154	462	MBD4,IFT122	C3orf25,H1FOO,RHO,RPL32P3,SNORA7B	IFT122	462	1	ENSG00000163913	IFT122	27.3422562037762	1
13_Peak_112775_lociStitched	chr1	8932838	8974543	13	17998	25089.728	4170.5	463	ENO1	CA6	ENO1	463	1	ENSG00000074800	ENO1	380.896834688852	1
8_Peak_13819_lociStitched	chr1	112012922	112059826	8	21629	25792.5096	4929.6104	464	ADORA3,C1orf162	WDR77,ATP5F1,OVGP1	ADORA3	464	1	ENSG00000143110	C1orf162	4.35159502802661	1
13_Peak_42105_lociStitched	chr5	39394253	39427985	13	21615	24411.8484	3562.0992	465	DAB2	C9	DAB2	465	1	ENSG00000153071	DAB2	27.257197086449	1
2_Peak_14021_lociStitched	chr19	11195139	11208143	2	10949	22387.6864	1543.5748	466	LDLR	LDLR	LDLR	466	1	ENSG00000130164	LDLR	49.1514046004094	1
7_Peak_1149_lociStitched	chr14	102275470	102305183	7	17622	23984.3336	3143.6354	467	PPP2R5C	PPP2R5C	PPP2R5C	467	1	ENSG00000078304	PPP2R5C	65.4898957239868	1
13_Peak_11452_lociStitched	chr14	50504514	50553293	13	18798	25799.2131	4970.5801	468	C14orf183	C14orf182,C14orf138	C14orf183	468	1	ENSG00000165525	NEMF	182.345869077631	3
26_Peak_35255_lociStitched	chr8	126518136	126621236	26	28549	32662.08	11846.19	469			TRIB1	469	1	ENSG00000173334	TRIB1	24.8587920397527	1
3_Peak_1038_lociStitched	chr2	157188113	157200261	3	7436	22150.6632	1336.28	470	NR4A2		NR4A2	470	1	ENSG00000153234	NR4A2	10.4570831503992	1
13_Peak_32554_lociStitched	chr15	75929881	75966822	13	15034	24746.7759	3952.687	471	IMP3,SNX33,CSPG4	ODF3L1,SNUPN	SNX33	471	1	ENSG00000173548	SNX33	31.2676506087864	1
9_Peak_49709_lociStitched	chr13	50690697	50727279	9	9665	25292.7948	4510.5606	472	DLEU2	DLEU1,ST13P4	DLEU2	472	1	ENSG00000231607	DLEU2	8.21091317944622	1
5_Peak_27495_lociStitched	chr21	46285526	46302569	5	14582	22660.3728	1884.9558	473	PTTG1IP	SUMO3,ITGB2	PTTG1IP	473	1	ENSG00000183255	PTTG1IP	193.335420361717	1
14_Peak_29228_lociStitched	chr16	84827970	84888362	14	23045	27097.8904	6335.1208	474	CRISPLD2		CRISPLD2	474	1	ENSG00000103196	CRISPLD2	9.24145409659483	1
18_Peak_85959_lociStitched	chr3	171488253	171560194	18	18522	29193.6578	8431.4852	475	PLD1	TMEM212	PLD1	475	1	ENSG00000075651	PLD1	22.1344440324777	1
24_Peak_23414_lociStitched	chr1	202499792	202559344	24	27949	26280.2976	5556.2016	476	PPP1R12B		PPP1R12B	476	1	ENSG00000077157	PPP1R12B	37.2666326198711	1
24_Peak_32616_lociStitched	chr12	106473774	106534142	24	26043	27509.6976	6863.8416	477	NUAK1		NUAK1	477	1	ENSG00000074590	NUAK1	11.2299226529719	1
4_Peak_91917_lociStitched	chr4	103737439	103750700	4	7401	22319.5891	1682.8209	478	UBE2D3	CISD2,UBE2D3	UBE2D3	478	1	ENSG00000109332	UBE2D3	118.094240055352	1
9_Peak_120271_lociStitched	chr7	2646119	2685722	9	18306	24767.7162	4138.5135	479	TTYH3,IQCE	AMZ1,IQCE	TTYH3	479	1	ENSG00000136295	TTYH3	45.1711409999719	1
22_Peak_63115_lociStitched	chr10	101723699	101805928	22	25273	29224.1866	8708.0511	480	DNMBP,CPN1	NCRNA00093	DNMBP	480	1	ENSG00000107554	DNMBP	22.6332082949978	1
25_Peak_14522_lociStitched	chr22	37662999	37742503	25	23280	28422.68	7918.5984	481	CYTH4	RAC2	CYTH4	481	1	ENSG00000100055	CYTH4	6.14346664375906	1
10_Peak_67319_lociStitched	chr7	143066925	143093142	10	12640	23042.1213	2574.5094	482	ZYX,EPHA1	FAM131B,TAS2R60,ZYX,LOC285965	ZYX	482	1	ENSG00000159840	ZYX	64.775106958946	1
17_Peak_91120_lociStitched	chr14	89866179	89953787	17	15293	30067.0656	9610.5976	483	FOXN3,LOC400236		LOC400236	483	1	ENSG00000258920	FOXN3-AS1	0.995912680990402	1
6_Peak_24413_lociStitched	chr15	72512451	72530683	6	11036	22540.2216	2100.3264	484	PKM2	GRAMD2,PKM2,PARP6	PKM2	484	1	ENSG00000067225	PKM	435.75010163649	2
12_Peak_48103_lociStitched	chr19	35464589	35505451	12	18198	24884.958	4478.4752	485	GRAMD1A	ZNF792,HPN,ZNF30,SCN1B	GRAMD1A	485	1	ENSG00000089351	GRAMD1A	47.2127507818158	1
12_Peak_82019_lociStitched	chr12	58224655	58260059	12	15548	24665.9668	4305.1264	486	CTDSP2	AVIL,TSFM,MIR26A2	CTDSP2	486	1	ENSG00000175215	CTDSP2	96.8835501093696	1
20_Peak_15275_lociStitched	chr6	158423091	158491857	20	23320	28235.3196	7901.2134	487	SYNJ2		SYNJ2	487	1	ENSG00000078269	SYNJ2	25.0668866062879	1
29_Peak_63380_lociStitched	chr14	65671409	65771839	29	28613	31304.031	10976.999	488			MAX	488	1	ENSG00000125952	MAX	30.2267301019638	1
12_Peak_34854_lociStitched	chr3	194281944	194315623	12	17820	23861.5715	3677.7468	489	TMEM44	TMEM44	TMEM44	489	1	ENSG00000145014	TMEM44	12.4726013453617	1
4_Peak_95741_lociStitched	chr14	64967238	64978209	4	9909	21503.16	1353.8214	490	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	490	1	ENSG00000126804	ZBTB1	21.1034477445812	1
17_Peak_5849_lociStitched	chr2	75038786	75103487	17	19861	27853.7805	7705.8891	491	HK2		HK2	491	1	ENSG00000159399	HK2	24.5186644589887	1
3_Peak_5990_lociStitched	chr2	97192302	97206119	3	11231	21823.9515	1688.4374	492	ARID5A	NEURL3	ARID5A	492	1	ENSG00000196843	ARID5A	7.66620623922071	1
1_Peak_21_lociStitched	chrX	41189302	41196257	1	6956	20985.3215	887.458	493	DDX3X	DDX3X	DDX3X	493	1	ENSG00000215301	DDX3X	172.39466163656	1
7_Peak_65644_lociStitched	chr9	36139450	36167004	7	23481	23316.1948	3223.818	494	GLIPR2	CCIN,CLTA	CCIN	494	1	ENSG00000122694	GLIPR2	8.40301324585651	2
13_Peak_16066_lociStitched	chr12	57520984	57554176	13	25069	23589.5544	3501.756	495	LRP1	NAB2,MIR1228,STAT6,TMEM194A	LRP1	495	1	ENSG00000123384	LRP1	89.1065204654626	1
13_Peak_56228_lociStitched	chr3	158417273	158448089	13	24182	23962.5216	3879.7344	496	RARRES1	LXN	RARRES1	496	1	ENSG00000118849	RARRES1	2.64887608913258	1
1_Peak_4134_lociStitched	chr17	43298276	43309026	1	10751	21226.95	1144.875	497	FMNL1	LOC100133991,C17orf46	FMNL1	497	1	ENSG00000184922	FMNL1	11.4993093588311	1
21_Peak_20122_lociStitched	chr10	81138961	81214141	21	19350	28861.602	8796.06	498	ZCCHC24	PPIF	ZCCHC24	498	1	ENSG00000165424	ZCCHC24	8.95311703047463	1
22_Peak_66092_lociStitched	chr19	11241219	11315738	22	19332	27579.4819	7518.9671	499	KANK2,SPC24,LDLR,DOCK6	LOC55908,LDLR	SPC24	499	1	ENSG00000197256	KANK2	57.9284411361968	1
4_Peak_8258_lociStitched	chr17	38251596	38271557	4	17892	22364.3044	2305.4955	500	NR1D1	MSL1,MED24,CASC3,THRA	NR1D1	500	1	ENSG00000126368	NR1D1	10.581572235523	1
17_Peak_119112_lociStitched	chr16	70437191	70485133	17	22182	25064.0776	5009.939	501	ST3GAL2	FUK	ST3GAL2	501	1	ENSG00000157350	ST3GAL2	26.5472974026504	1
3_Peak_2141_lociStitched	chr19	659097	682046	3	11126	22503.7894	2450.9532	502	FSTL3,RNF126	POLRMT,PRSSL1,PALM,FGF22	FSTL3	502	1	ENSG00000070404	FSTL3	9.45219319238643	1
4_Peak_13898_lociStitched	chr6	42738225	42754721	4	9779	21725.232	1677.6432	503		TBCC,LOC442211,PRPH2,KIAA0240	TBCC	503	1	ENSG00000124659	TBCC	10.5865006541119	1
9_Peak_33980_lociStitched	chr2	233924185	233965714	9	19424	24701.4492	4655.4009	504	INPP5D	NEU2,INPP5D,NGEF	INPP5D	504	1	ENSG00000168918	INPP5D	12.496966335168	1
8_Peak_39517_lociStitched	chrX	106943924	106986812	8	14657	24759.2424	4717.68	505	TSC22D3		TSC22D3	505	1	ENSG00000157514	TSC22D3	28.9642546860467	1
7_Peak_28_lociStitched	chr19	39333554	39361176	7	7332	22672.1376	2665.523	506	HNRNPL,RINL	ECH1,SIRT2,NFKBIB,LGALS4	HNRNPL	506	1	ENSG00000104824	HNRNPL	219.451405176826	1
25_Peak_57130_lociStitched	chr5	141184457	141261504	25	23253	27975.7657	7982.0692	507	PCDH1	KIAA0141,LOC729080	PCDH1	507	1	ENSG00000156453	PCDH1	32.9476448420327	1
6_Peak_23427_lociStitched	chr19	16425915	16459776	6	14608	23567.256	3606.1965	508	KLF2		KLF2	508	1	ENSG00000127528	KLF2	3.80400398709235	1
13_Peak_48121_lociStitched	chr19	44242091	44289566	13	18288	25104.78	5165.28	509	C19orf61,KCNN4	ZNF283,LYPD5,IRGC	C19orf61	509	1	ENSG00000104783	KCNN4	6.93160834108338	1
1_Peak_39_lociStitched	chr8	101961728	101966204	1	4477	20612.4276	676.3236	510	YWHAZ	YWHAZ	YWHAZ	510	1	ENSG00000164924	YWHAZ	414.027645179831	1
10_Peak_84387_lociStitched	chr11	65042342	65097570	10	17332	26089.7072	6191.0588	511	CDC42EP2,POLA2	DPF2,TIGD3	CDC42EP2	511	1	ENSG00000149798	CDC42EP2	6.41118788387571	1
15_Peak_56150_lociStitched	chr17	55910469	55977656	15	19173	27640.7318	7753.3798	512	CUEDC1,MRPS23		MRPS23	512	1	ENSG00000181610	MRPS23	18.3889983442415	1
4_Peak_1717_lociStitched	chr8	128746461	128774042	4	12263	22944.6339	3058.7329	513	MYC	PVT1,MIR1204	MYC	513	1	ENSG00000136997	MYC	22.2681565483043	1
13_Peak_42813_lociStitched	chr20	17614787	17663790	13	12902	25481.56	5664.7468	514	RRBP1	BANF2	RRBP1	514	1	ENSG00000125844	RRBP1	282.455688903439	1
12_Peak_34097_lociStitched	chr7	138775444	138816518	12	16077	24258.3044	4444.2068	515	ZC3HAV1	TTC26	ZC3HAV1	515	1	ENSG00000105939	ZC3HAV1	65.6886510979595	1
18_Peak_61874_lociStitched	chr11	125982794	126035759	18	25863	25513.2405	5762.592	516		FAM118B,CDON,RPUSD4	RPUSD4	516	1	ENSG00000165526	RPUSD4	14.9062796566518	1
18_Peak_14654_lociStitched	chr17	16187203	16217955	18	21440	23239.2864	3533.4048	517	PIGL	CENPV,MIR1288	MIR1288	517	1	ENSG00000108474	PIGL	14.2322495110401	2
23_Peak_7689_lociStitched	chr15	41849828	41897050	23	29716	24215.4416	4509.701	518	TYRO3	RPAP1,LTK	TYRO3	518	1	ENSG00000092445	TYRO3	17.3705332954151	1
13_Peak_10974_lociStitched	chr2	42130299	42177044	13	23111	25518.0955	5815.078	519		LOC388942	LOC388942	519	1	ENSG00000234362	LINC01914	0.425893704475766	1
2_Peak_347_lociStitched	chr9	131899500	131910748	2	11051	21011.264	1314.8912	520	PPP2R4	CRAT,IER5L	PPP2R4	520	1	ENSG00000119383	PTPA	80.2803291375559	2
10_Peak_37807_lociStitched	chr11	1865059	1911117	10	19351	24171.2384	4481.4434	521	LSP1,MIR4298	TNNI2,SYT8,TNNT3	LSP1	521	1	ENSG00000130592	LSP1	5.86328353219305	1
3_Peak_1694_lociStitched	chr15	75742103	75755582	3	10521	21259.0788	1577.043	522	SIN3A		SIN3A	522	1	ENSG00000169375	SIN3A	57.0089144419703	1
Peak_856	chr17	6914715	6924129	1	9415	20676.9096	1004.4738	523	RNASEK,MIR195,MIR497,C17orf49	BCL6B,SLC16A13,ALOX12,C17orf49,SLC16A11	C17orf49	523	1	ENSG00000161939	RNASEK-C17orf49	93.4860816279349	1
9_Peak_123361_lociStitched	chr17	78226508	78269098	9	10608	24050.573	4416.583	524	RNF213,SLC26A11	SLC26A11,SGSH	RNF213	524	1	ENSG00000173821	RNF213	267.64648989583	1
13_Peak_133300_lociStitched	chr10	112247055	112291033	13	17273	24627.68	5000.2986	525	DUSP5	SMC3	DUSP5	525	1	ENSG00000138166	DUSP5	22.2451537506053	1
10_Peak_13526_lociStitched	chr2	85115557	85167352	10	16090	25213.806	5599.0395	526	TMSB10	C2orf89,KCMF1	TMSB10	526	1	ENSG00000034510	TMSB10	682.722232981462	1
3_Peak_1519_lociStitched	chr17	79476212	79487258	3	9687	21195.0648	1583.9964	527	ACTG1	FSCN2,C17orf70	ACTG1	527	1	ENSG00000184009	ACTG1	1197.638504459	1
12_Peak_94065_lociStitched	chr10	51534751	51581746	12	14589	24785.163	5192.9475	528	MSMB,NCOA4	NCOA4,AGAP7,TIMM23	NCOA4	528	1	ENSG00000266412	NCOA4	53.1952376255939	1
6_Peak_9099_lociStitched	chr11	10323644	10354595	6	18569	23315.3883	3813.1632	529	ADM	SBF2	ADM	529	1	ENSG00000148926	ADM	9.89688226734211	1
22_Peak_75902_lociStitched	chr2	238186709	238244894	22	25443	25101.009	5609.034	530	COL6A3		COL6A3	530	1	ENSG00000163359	COL6A3	127.437551661566	1
11_Peak_8818_lociStitched	chr11	33710641	33755905	11	18278	24433.5072	4942.8288	531	CD59,C11orf91	CD59,FBXO3	C11orf91	531	1	ENSG00000085063	CD59	98.8130389069812	2
Peak_112	chr19	1129513	1137146	1	7634	20316.7561	827.4172	532	SBNO2	GPX4,POLR2E	SBNO2	532	1	ENSG00000064932	SBNO2	57.0415508509097	1
13_Peak_31413_lociStitched	chr2	65039116	65093254	13	20249	25796.757	6328.7322	533			LOC400958	533	1	ENSG00000119844	AFTPH	48.4262541131583	3
10_Peak_69535_lociStitched	chr7	44112168	44147599	10	17521	23565.1581	4117.0822	534	AEBP1,POLM	PGAM2,MYL7,DBNL,FLJ35390,POLD2,RASA4P	POLM	534	1	ENSG00000122678	POLM	25.0333692472499	1
8_Peak_18353_lociStitched	chr17	32561038	32584071	8	20476	22171.5658	2740.927	535	CCL2	CCL11,CCL7	CCL2	535	1	ENSG00000108691	CCL2	5.6233102417887	1
2_Peak_114378_lociStitched	chr5	90672955	90680842	2	6923	20312.9685	929.8773	536	ARRDC3,LOC100129716		LOC100129716	536	1	ENSG00000113369	ARRDC3	64.8588133494999	2
17_Peak_46813_lociStitched	chr6	129980803	130050859	17	22610	26922.5208	7552.0368	537	ARHGAP18		ARHGAP18	537	1	ENSG00000146376	ARHGAP18	20.5247623606105	1
12_Peak_13322_lociStitched	chr15	86231821	86273530	12	19523	24203.7327	4834.0731	538	AKAP13	MIR1276	AKAP13	538	1	ENSG00000170776	AKAP13	209.840437331453	1
10_Peak_36865_lociStitched	chr10	11187089	11222818	10	23267	23498.9633	4133.8453	539	CELF2		CELF2	539	1	ENSG00000048740	CELF2	19.4780266493193	1
Peak_774	chr2	219147689	219158219	1	10531	20764.107	1414.179	540	TMBIM1,PNKD	AAMP,GPBAR1,PNKD	TMBIM1	540	1	ENSG00000135926	TMBIM1	74.2578635427767	1
12_Peak_18297_lociStitched	chr14	103557629	103605869	12	16777	24486.624	5137.56	541	C14orf73,TNFAIP2	LOC100131366,CDC42BPB	TNFAIP2	541	1	ENSG00000185215	TNFAIP2	235.685495577713	1
12_Peak_108406_lociStitched	chr1	12651018	12680610	12	18656	22371.552	3042.0576	542	DHRS3	AADACL4	DHRS3	542	1	ENSG00000162496	DHRS3	49.3693560933508	1
17_Peak_42619_lociStitched	chr3	138541356	138617207	17	18823	27867.6574	8540.8226	543		FOXL2,C3orf72	FOXL2	543	1	ENSG00000183770	FOXL2	4.77110703996648	1
11_Peak_16382_lociStitched	chr2	20618701	20656076	11	15622	23378.0625	4055.1875	544	RHOB		RHOB	544	1	ENSG00000143878	RHOB	90.4709919842701	1
8_Peak_5059_lociStitched	chr2	136872325	136896990	8	16895	22122.0385	2799.4775	545	CXCR4		CXCR4	545	1	ENSG00000121966	CXCR4	15.0279635722163	1
10_Peak_61223_lociStitched	chr1	206713947	206764795	10	20671	25520.6112	6208.5408	546	RASSF5	DYRK3,LGTN,RASSF5	RASSF5	546	1	ENSG00000266094	RASSF5	6.16141659315202	1
1_Peak_13_lociStitched	chr15	50642596	50648785	1	6190	19984.281	706.7838	547	LOC100129387,FLJ10038,GABPB1		LOC100129387	547	1	ENSG00000244879	GABPB1-AS1	120.239604287658	2
23_Peak_25484_lociStitched	chr2	174847982	174926654	23	21253	28101.6384	8905.6704	548		SP3	SP3	548	1	ENSG00000172845	SP3	39.7566565571655	1
5_Peak_96048_lociStitched	chr9	130659111	130682572	5	10187	21954.8038	2763.7058	549	ST6GALNAC4,ST6GALNAC6	FAM102A,PIP5KL1,AK1,ENG,DPM2	ST6GALNAC4	549	1	ENSG00000136840	ST6GALNAC4	7.47946733291204	1
5_Peak_6212_lociStitched	chr1	38460555	38482013	5	12391	21513.7908	2349.651	550	UTP11L,FHL3	INPP5B,POU3F1,SF3A3	FHL3	550	1	ENSG00000183386	FHL3	6.8751412293945	1
6_Peak_84616_lociStitched	chr1	37920540	37953081	6	12737	22479.3228	3328.9443	551	ZC3H12A	MEAF6	ZC3H12A	551	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
25_Peak_38045_lociStitched	chr22	39629861	39705786	25	26688	27363.37	8215.085	552	PDGFB	SNORD83A,SYNGR1,RNU86,RPL3,SNORD83B,SNORD43	PDGFB	552	1	ENSG00000100311	PDGFB	7.905819640862	1
Peak_1148	chr19	13956581	13963489	1	6909	20017.3116	901.494	553		MIR181C,MIR23A,MIR27A,MIR24-2,MIR181D,NANOS3,LOC284454	MIR23A	553	1	ENSG00000160888	IER2	73.6196528020863	3
15_Peak_34462_lociStitched	chr6	11194838	11234133	15	23498	23569.141	4475.7005	554	NEDD9		NEDD9	554	1	ENSG00000111859	NEDD9	28.5702450359121	1
11_Peak_55758_lociStitched	chr1	204450703	204494106	11	11046	23858.6291	4774.33	555	MDM4,PIK3C2B	MDM4	PIK3C2B	555	1	ENSG00000133056	PIK3C2B	20.3981911361505	1
22_Peak_36787_lociStitched	chr9	116340363	116397809	22	22746	25798.9986	6721.182	556	RGS3		RGS3	556	1	ENSG00000138835	RGS3	20.0123688016598	1
5_Peak_11449_lociStitched	chr9	134127319	134153901	5	17052	21908.8844	2841.6158	557	FAM78A	PPAPDC3	FAM78A	557	1	ENSG00000126882	FAM78A	2.18957684785233	1
11_Peak_54110_lociStitched	chr12	12937092	12976240	11	16535	23794.1544	4791.7152	558	APOLD1,DDX47	MIR613	DDX47	558	1	ENSG00000213782	DDX47	32.0637117512469	1
1_Peak_200_lociStitched	chr3	150124266	150130436	1	6171	19913.675	927.968	559	TSC22D2		TSC22D2	559	1	ENSG00000196428	TSC22D2	32.7225926231663	1
14_Peak_38991_lociStitched	chr8	23374429	23436674	14	15637	26398.1045	7432.053	560	SLC25A37		SLC25A37	560	1	ENSG00000147454	SLC25A37	80.533047907139	1
7_Peak_35607_lociStitched	chr20	48525859	48556659	7	11669	22484	3535.84	561	SPATA2,RNF114	SNAI1	SPATA2	561	1	ENSG00000158480	SPATA2	7.62698913514342	1
15_Peak_122148_lociStitched	chr21	30516886	30592088	15	21127	27508.8916	8580.5482	562	C21orf7,NCRNA00189		NCRNA00189	562	1	ENSG00000156273	BACH1	23.3277185865551	2
7_Peak_7293_lociStitched	chr1	154971503	154990681	7	16240	20790.8698	1881.3618	563	ZBTB7B	ADAM15,PYGO2,EFNA4,DCST2,MIR4258,FLAD1,PBXIP1,DCST1,SHC1,CKS1B,LENEP	ZBTB7B	563	1	ENSG00000160685	ZBTB7B	28.5348781998763	1
3_Peak_1607_lociStitched	chr10	99077375	99096091	3	9259	20980.636	2071.8612	564	FRAT1,FRAT2	ARHGAP19	FRAT1	564	1	ENSG00000181274	FRAT2	9.73212392912222	1
11_Peak_28981_lociStitched	chr16	89501718	89573000	11	12740	26545.4168	7662.815	565	ANKRD11	SPG7	ANKRD11	565	1	ENSG00000167522	ANKRD11	199.158024192965	1
Peak_930	chr20	17943590	17952722	1	9133	20225.5536	1350.6228	566	C20orf72,SNX5	SNORD17	SNX5	566	1	ENSG00000089006	SNX5	64.979610249128	1
16_Peak_43014_lociStitched	chr1	95377901	95448110	16	15552	26560.0647	7701.9273	567	LOC729970,CNN3		LOC729970	567	1	ENSG00000235501		0.933668138428501	1
9_Peak_137140_lociStitched	chr2	192520709	192568431	9	12337	23789.417	4953.5436	568	OBFC2A		OBFC2A	568	1	ENSG00000173559	NABP1	42.5883055076644	1
7_Peak_68616_lociStitched	chr12	122500143	122530538	7	13866	22452.7865	3629.163	569	MLXIP	BCL7A	MLXIP	569	1	ENSG00000175727	MLXIP	132.371232508981	1
3_Peak_69559_lociStitched	chr8	103663597	103675533	3	8650	20165.872	1354.736	570	KLF10		KLF10	570	1	ENSG00000155090	KLF10	28.0722886954169	1
9_Peak_52537_lociStitched	chr12	53759166	53785417	9	9612	21504.8192	2709.1032	571	SP1	SP7,AAAS,AMHR2	SP1	571	1	ENSG00000185591	SP1	97.5918892669996	1
9_Peak_9289_lociStitched	chr15	74272878	74304774	9	17397	22556.8512	3763.728	572	PML,STOML1	PML	PML	572	1	ENSG00000140464	PML	48.8964364288615	1
