seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr3	125898494	125900587	2094	*	2094	1	1	0.162757257583176	0.253650932488231
chr3	126500287	126501134	848	*	848	1	1	0.069412118703596	0.253650932488231
chr3	126629555	126630644	1090	*	1090	1	1	0.0883220315424602	0.253650932488231
chr3	126630236	126632140	1905	*	1905	3	2	0.0107236370479957	0.253650932488231
chr3	126720117	126722178	2062	*	2062	1	1	0.160481331806376	0.253650932488231
chr3	127174412	127175894	1483	*	1483	2	2	0.00664707589092794	0.253650932488231
chr3	127175568	127176489	922	*	922	1	1	0.0752357484250818	0.253650932488231
chr3	127479903	127481033	1131	*	1131	1	1	0.091487495466414	0.253650932488231
chr3	128272959	128275346	2388	*	2388	1	1	0.183380702452701	0.254447032867459
chr3	128879176	128881484	2309	*	2309	1	1	0.17788946862378	0.253901585780528
chr3	128996517	128999135	2619	*	2619	1	1	0.199227822365817	0.256202578139433
chr3	129294926	129295829	904	*	904	1	1	0.0738225528375916	0.253650932488231
chr3	129295626	129297731	2106	*	2106	1	1	0.163609138144503	0.253650932488231
chr3	129323276	129325825	2550	*	2550	1	1	0.19452675074797	0.25552160829382
chr3	129342050	129343319	1270	*	1270	1	1	0.102137621968087	0.253650932488231
chr3	130464536	130467394	2859	*	2859	1	1	0.215366713899672	0.261714580441701
chr3	130744832	130746611	1780	*	1780	1	1	0.140155339773153	0.253650932488231
chr3	132135385	132137614	2230	*	2230	1	1	0.172361309817633	0.253650932488231
chr3	132756683	132758266	1584	*	1584	1	1	0.125738875324287	0.253650932488231
chr3	133288602	133290192	1591	*	1591	1	1	0.126257887292255	0.253650932488231
chr3	133290020	133294511	4492	*	4492	1	1	0.316871187406268	0.333435119367922
chr3	133748151	133749538	1388	*	1388	1	1	0.111080699253756	0.253650932488231
chr3	133968281	133970716	2436	*	2436	1	1	0.186699219549275	0.254554738795704
chr3	134033707	134034871	1165	*	1165	1	1	0.0941041763349181	0.253650932488231
chr3	134203007	134206040	3034	*	3034	1	1	0.226929224320264	0.267830141842185
chr3	135684057	135685769	1713	*	1713	1	1	0.135254204104303	0.253650932488231
chr3	136469782	136473373	3592	*	3592	1	1	0.262671483388923	0.291056506515349
chr3	136537032	136539316	2285	*	2285	1	1	0.176213944253709	0.253650932488231
chr3	136713681	136715393	1713	*	1713	1	1	0.135254204104303	0.253650932488231
chr3	137893848	137894562	715	*	715	1	1	0.0588529802436039	0.253650932488231
chr3	141144687	141145940	1254	*	1254	1	1	0.100918094349994	0.253650932488231
chr3	141204327	141207249	2923	*	2923	1	1	0.219615211500331	0.263907354996196
chr3	141867197	141869036	1840	*	1840	1	1	0.144520835274879	0.253650932488231
chr3	142442496	142444164	1669	*	1669	1	1	0.132020360330267	0.253650932488231
chr3	143163283	143163818	536	*	536	1	1	0.0444524260930002	0.253650932488231
chr3	143689359	143692985	3627	*	3627	2	2	0.0354795209167869	0.253650932488231
chr3	149084737	149085522	786	*	786	1	1	0.0645046355831653	0.253650932488231
chr3	149103143	149105231	2089	*	2089	1	1	0.162402051320626	0.253650932488231
chr3	150262912	150265797	2886	*	2886	1	1	0.217161862145018	0.262389452525528
chr3	150320390	150322415	2026	*	2026	1	1	0.157913519332771	0.253650932488231
chr3	150420785	150422443	1659	*	1659	1	1	0.131283710873889	0.253650932488231
chr3	152877138	152881954	4817	*	4817	2	1	0.335448371691636	0.350139541254773
chr3	153002911	153003650	740	*	740	1	1	0.0608468837444135	0.253650932488231
chr3	153838700	153840321	1622	*	1622	1	1	0.128552667702257	0.253650932488231
chr3	155523221	155524608	1388	*	1388	1	1	0.111080699253756	0.253650932488231
chr3	155570844	155573830	2987	*	2987	1	1	0.223840705065624	0.26608428903667
chr3	156845457	156849368	3912	*	3912	1	1	0.282418278548529	0.305390376415341
chr3	156876627	156880078	3452	*	3452	1	1	0.253862258117504	0.284452606459067
chr3	156891205	156894596	3392	*	3392	1	1	0.250054730020775	0.281857600455885
chr3	158288311	158289716	1406	*	1406	1	1	0.112437044992143	0.253650932488231
chr3	158389305	158390948	1644	*	1644	1	1	0.13017756429178	0.253650932488231
chr3	159557415	159558333	919	*	919	1	1	0.0750003656595513	0.253650932488231
chr3	167097568	167098387	820	*	820	2	2	0.00210584081378906	0.253650932488231
chr3	167451543	167454061	2519	*	2519	2	2	0.0181471129405799	0.253650932488231
chr3	167812158	167814629	2472	*	2472	1	1	0.18917925448248	0.254585534407146
chr3	168863529	168865724	2196	*	2196	1	1	0.169970674746734	0.253650932488231
chr3	169336684	169337995	1312	*	1312	1	1	0.105331017445798	0.253650932488231
chr3	169382903	169384995	2093	*	2093	2	2	0.012815508332462	0.253650932488231
chr3	169489262	169492078	2817	*	2817	1	1	0.212566075410629	0.260706329392128
chr3	170073316	170077145	3830	*	3830	1	1	0.277409131806207	0.301452396053942
chr3	170586995	170589046	2052	*	2052	1	1	0.159768837017006	0.253650932488231
chr3	171873816	171874714	899	*	899	1	1	0.0734296153861232	0.253650932488231
chr3	174157242	174158508	1267	*	1267	1	1	0.101909086609754	0.253650932488231
chr3	174158214	174159910	1697	*	1697	1	1	0.13407965730679	0.253650932488231
chr3	177333019	177333948	930	*	930	1	1	0.0758631430096348	0.253650932488231
chr3	178788680	178790514	1835	*	1835	1	1	0.144157892078841	0.253650932488231
chr3	179039936	179042033	2098	*	2098	1	1	0.163041314133018	0.253650932488231
chr3	182471211	182472037	827	*	827	1	1	0.067752796589071	0.253650932488231
chr3	182928640	182929645	1006	*	1006	1	1	0.0818022031294244	0.253650932488231
chr3	182970445	182973086	2642	*	2642	1	1	0.200788741115995	0.256611891121916
chr3	183024214	183025575	1362	*	1362	1	1	0.109117873104012	0.253650932488231
chr3	183164732	183166196	1465	*	1465	1	1	0.116868352421707	0.253650932488231
chr3	183601710	183603625	1916	*	1916	1	1	0.150018659706508	0.253650932488231
chr3	184062943	184064773	1831	*	1831	1	1	0.143867426658636	0.253650932488231
chr3	184078305	184082409	4105	*	4105	1	1	0.294071481641267	0.314647565088765
chr3	184165932	184166895	964	*	964	1	1	0.0785248248483543	0.253650932488231
chr3	184208716	184209976	1261	*	1261	1	1	0.101451841369099	0.253650932488231
chr3	184434069	184436009	1941	*	1941	1	1	0.151819420623195	0.253650932488231
chr3	185373423	185374419	997	*	997	1	1	0.0811008904889424	0.253650932488231
chr3	185824909	185827198	2290	*	2290	1	1	0.176563293206229	0.253650932488231
chr3	185826932	185828531	1600	*	1600	1	1	0.126924735678352	0.253650932488231
chr3	185927484	185928986	1503	*	1503	1	1	0.119710694404625	0.253650932488231
chr3	186239400	186240190	791	*	791	1	1	0.064901357915822	0.253650932488231
chr3	187454075	187460198	6124	*	6124	1	1	0.405194027145575	0.412522916610975
chr3	187460227	187465480	5254	*	5254	1	1	0.359633701362167	0.371572332338846
chr3	187467428	187468894	1467	*	1467	1	1	0.11701817791282	0.253650932488231
chr3	187491275	187492123	849	*	849	1	1	0.0694910603317822	0.253650932488231
chr3	188664592	188667670	3079	*	3079	1	1	0.229874799970013	0.26900063111895
chr3	190105409	190106319	911	*	911	1	1	0.0743723853372553	0.253650932488231
chr3	190303636	190304984	1349	*	1349	1	1	0.108134835330275	0.253650932488231
chr3	193506040	193506963	924	*	924	1	1	0.0753926369915108	0.253650932488231
chr3	193545892	193551413	5522	*	5522	1	1	0.374028407454274	0.384343426653828
chr3	193569279	193570744	1466	*	1466	1	1	0.116943268344817	0.253650932488231
chr3	193610913	193613597	2685	*	2685	1	1	0.203698823473102	0.257357492103599
chr3	193701524	193702366	843	*	843	1	1	0.0690173100936865	0.253650932488231
chr3	193775591	193776707	1117	*	1117	1	1	0.0904078430092805	0.253650932488231
chr3	193787633	193790311	2679	*	2679	1	1	0.203293402465422	0.257357492103599
chr3	193992700	193993660	961	*	961	1	1	0.0782902792604102	0.253650932488231
chr3	194292524	194293446	923	*	923	1	1	0.0753141960356456	0.253650932488231
chr3	194979399	194981774	2376	*	2376	1	1	0.182548959618924	0.254405857228992
chr3	195547473	195549473	2001	*	2001	1	1	0.15612569671607	0.253650932488231
chr3	195575957	195576977	1021	*	1021	1	1	0.0829698682907415	0.253650932488231
chr3	195627323	195628743	1421	*	1421	1	1	0.113565752057843	0.253650932488231
chr3	195862351	195863604	1254	*	1254	1	1	0.100918094349994	0.253650932488231
chr3	196365873	196368136	2264	*	2264	1	1	0.174745059425731	0.253650932488231
chr3	197081000	197082402	1403	*	1403	2	2	0.00597480951197604	0.253650932488231
chr3	197097992	197100575	2584	*	2584	1	1	0.196846659864126	0.2555384889528
chr4	329770	332981	3212	*	3212	1	1	0.238515170122543	0.274537961277016
chr4	666812	669870	3059	*	3059	2	2	0.0260059192550171	0.253650932488231
chr4	671816	672753	938	*	938	1	1	0.0764901119462851	0.253650932488231
chr4	680315	684060	3746	*	3746	1	1	0.272241552204146	0.297732545000441
chr4	980044	981942	1899	*	1899	1	1	0.14879195898176	0.253650932488231
chr4	985689	987926	2238	*	2238	1	1	0.172922810796182	0.253650932488231
chr4	1007167	1007969	803	*	803	1	1	0.0658528052270457	0.253650932488231
chr4	1032462	1036346	3885	*	3885	1	1	0.280772771634819	0.304108236380722
chr4	1160619	1162362	1744	*	1744	1	1	0.137525356751281	0.253650932488231
chr4	1195602	1197287	1686	*	1686	2	2	0.0084986011308924	0.253650932488231
chr4	1239609	1244817	5209	*	5209	3	3	0.0079977437374682	0.253650932488231
chr4	1338970	1342589	3620	*	3620	1	1	0.264420808275781	0.292260392017372
chr4	1685093	1687301	2209	*	2209	1	1	0.170885555395017	0.253650932488231
chr4	1721172	1726345	5174	*	5174	1	1	0.355272962258885	0.367697754585119
chr4	1993617	1995138	1522	*	1522	1	1	0.121128433045351	0.253650932488231
chr4	2066230	2066831	602	*	602	1	1	0.0497875942972998	0.253650932488231
chr4	2263894	2265202	1309	*	1309	1	1	0.10510329491112	0.253650932488231
chr4	2536515	2539931	3417	*	3417	1	1	0.251643555642955	0.282805023981919
chr4	2806027	2809481	3455	*	3455	1	1	0.254052126262994	0.284544834897862
chr4	3533034	3534478	1445	*	1445	1	1	0.115368698556551	0.253650932488231
chr4	3726635	3727325	691	*	691	1	1	0.0569348503726957	0.253650932488231
chr4	3766773	3768965	2193	*	2193	1	1	0.169759405120214	0.253650932488231
chr4	4291077	4293011	1935	*	1935	1	1	0.151387586242785	0.253650932488231
chr4	6472050	6473345	1296	*	1296	1	1	0.104115827278605	0.253650932488231
chr4	6697525	6698414	890	*	890	1	1	0.0727219078254641	0.253650932488231
chr4	6893500	6895311	1812	*	1812	1	1	0.142486369088397	0.253650932488231
chr4	6910042	6913806	3765	*	3765	1	1	0.273413634229903	0.298397594618485
chr4	6943883	6946150	2268	*	2268	1	1	0.17502504879952	0.253650932488231
chr4	7207862	7208648	787	*	787	1	1	0.0645839935123963	0.253650932488231
chr4	7653783	7655164	1382	*	1382	1	1	0.110628123558431	0.253650932488231
chr4	7845935	7846682	748	*	748	1	1	0.0614840402718214	0.253650932488231
chr4	7969342	7970167	826	*	826	1	1	0.0676737074917272	0.253650932488231
chr4	8192179	8194293	2115	*	2115	1	1	0.164247479696619	0.253650932488231
chr4	8262388	8263357	970	*	970	1	1	0.0789937369864212	0.253650932488231
chr4	10025331	10026130	800	*	800	1	1	0.0656150341954083	0.253650932488231
chr4	10097143	10099379	2237	*	2237	1	1	0.172852644011998	0.253650932488231
chr4	10108251	10109760	1510	*	1510	1	1	0.120233285049436	0.253650932488231
chr4	11428556	11431789	3234	*	3234	1	1	0.239935031148199	0.275216895060314
chr4	11625889	11627427	1539	*	1539	1	1	0.122395000483851	0.253650932488231
chr4	15375859	15376595	737	*	737	1	1	0.0606078385419365	0.253650932488231
chr4	15667509	15668345	837	*	837	1	1	0.0685433186550193	0.253650932488231
chr4	15703882	15705245	1364	*	1364	2	2	0.00565906627562673	0.253650932488231
chr4	19456667	19459209	2543	*	2543	2	2	0.0184709870853595	0.253650932488231
chr4	25862273	25863058	786	*	786	1	1	0.0645046355831653	0.253650932488231
chr4	25971581	25972596	1016	*	1016	1	1	0.082580811653725	0.253650932488231
chr4	26861275	26863979	2705	*	2705	1	1	0.205048737426246	0.257707482692365
chr4	38314632	38316377	1746	*	1746	1	1	0.137671677729985	0.253650932488231
chr4	38319566	38322494	2929	*	2929	1	1	0.220012326810171	0.264144592954985
chr4	38386676	38387602	927	*	927	1	1	0.0756279199365579	0.253650932488231
chr4	38617418	38617999	582	*	582	1	1	0.0481740299880163	0.253650932488231
chr4	38617646	38618491	846	*	846	1	1	0.0692542153551325	0.253650932488231
chr4	38668010	38669883	1874	*	1874	1	1	0.146984770501494	0.253650932488231
chr4	38806848	38808383	1536	*	1536	1	1	0.122171621291286	0.253650932488231
chr4	39045541	39047793	2253	*	2253	1	1	0.173974598573113	0.253650932488231
chr4	39527697	39530821	3125	*	3125	1	1	0.232874232988677	0.270324169974351
chr4	40195738	40196889	1152	*	1152	1	1	0.0931045718004371	0.253650932488231
chr4	40405547	40407059	1513	*	1513	1	1	0.120457157486461	0.253650932488231
chr4	40515416	40519709	4294	*	4294	1	1	0.305299746704969	0.323910358896329
chr4	40724203	40725134	932	*	932	1	1	0.076019925137005	0.253650932488231
chr4	47464802	47466218	1417	*	1417	1	1	0.113264903929514	0.253650932488231
chr4	47486666	47488257	1592	*	1592	2	2	0.00761555170180084	0.253650932488231
chr4	53523532	53526723	3192	*	3192	1	1	0.237222085822467	0.27391387976564
chr4	54568256	54569871	1616	*	1616	1	1	0.12810898751439	0.253650932488231
chr4	55095780	55099108	3329	*	3329	3	2	0.030362673905	0.253650932488231
chr4	55098944	55100738	1795	*	1795	1	1	0.141248797693998	0.253650932488231
chr4	56211880	56213949	2070	*	2070	1	1	0.161050892605422	0.253650932488231
chr4	57773425	57776291	2867	*	2867	1	1	0.215899038406941	0.261820264086895
chr4	57947489	57948743	1255	*	1255	1	1	0.100994363331066	0.253650932488231
chr4	71552803	71555327	2525	*	2525	1	1	0.192816661196337	0.254729826314562
chr4	74734280	74736410	2131	*	2131	1	1	0.165381106426281	0.253650932488231
chr4	75718610	75720362	1753	*	1753	1	1	0.138183605696291	0.253650932488231
chr4	75858047	75859239	1193	*	1193	1	1	0.096253430125511	0.253650932488231
chr4	77120609	77121536	928	*	928	2	2	0.00268146567253669	0.253650932488231
chr4	77172045	77173535	1491	*	1491	1	1	0.118814102413989	0.253650932488231
chr4	77341777	77343023	1247	*	1247	1	1	0.100384030279568	0.253650932488231
chr4	77509310	77510256	947	*	947	1	1	0.0771949435773078	0.253650932488231
chr4	78077373	78080248	2876	*	2876	1	1	0.216497471804131	0.262185425341189
chr4	79566660	79568328	1669	*	1669	1	1	0.132020360330267	0.253650932488231
chr4	83810720	83813561	2842	*	2842	1	1	0.214234324075223	0.261422063523495
chr4	83955109	83957374	2266	*	2266	1	1	0.174885065988857	0.253650932488231
chr4	84132978	84133860	883	*	883	1	1	0.0721710949248686	0.253650932488231
chr4	84375974	84377890	1917	*	1917	1	1	0.150090763494101	0.253650932488231
chr4	85503063	85505454	2392	*	2392	1	1	0.183657761958198	0.254447032867459
chr4	100008819	100011285	2467	*	2467	1	1	0.188835257942381	0.254554738795704
chr4	100866761	100868846	2086	*	2086	1	1	0.162188855231755	0.253650932488231
chr4	102266451	102270280	3830	*	3830	1	1	0.277409131806207	0.301452396053942
chr4	106066572	106069552	2981	*	2981	1	1	0.223445538898917	0.265853462179935
chr4	108851892	108853515	1624	*	1624	1	1	0.128700510920081	0.253650932488231
chr4	110622944	110625354	2411	*	2411	1	1	0.184972511470174	0.254554738795704
chr4	110650192	110652194	2003	*	2003	1	1	0.156268862100613	0.253650932488231
chr4	111116883	111120492	3610	*	3610	1	1	0.263796526337655	0.291997368379191
chr4	113205433	113208416	2984	*	2984	1	1	0.223643147124752	0.266028752571282
chr4	116937464	116938290	827	*	827	1	1	0.067752796589071	0.253650932488231
chr4	120219890	120222632	2743	*	2743	1	1	0.207607272559919	0.258405863388968
chr4	124334548	124336333	1786	*	1786	1	1	0.140592889919814	0.253650932488231
chr4	124340105	124340934	830	*	830	1	1	0.0679900236286837	0.253650932488231
chr4	124466792	124467687	896	*	896	1	1	0.0731937729006273	0.253650932488231
chr4	124467349	124469989	2641	*	2641	1	1	0.200720938394978	0.256611891121916
chr4	125632617	125634996	2380	*	2380	1	1	0.182826301314983	0.254447032867459
chr4	129445757	129446791	1035	*	1035	1	1	0.0840583493504742	0.253650932488231
chr4	129730223	129734367	4145	*	4145	1	1	0.296462875892994	0.316630011374612
chr4	139935698	139938361	2664	*	2664	1	1	0.20227894666341	0.257211705550613
chr4	140096739	140100653	3915	*	3915	1	1	0.28260088010189	0.305525389582979
chr4	140200743	140201701	959	*	959	1	1	0.0781338823696479	0.253650932488231
chr4	140221500	140224069	2570	*	2570	1	1	0.195892213477526	0.2555384889528
chr4	140586058	140587955	1898	*	1898	1	1	0.148719745007431	0.253650932488231
chr4	140661331	140662645	1315	*	1315	1	1	0.105558682032388	0.253650932488231
chr4	141071077	141076076	5000	*	5000	2	2	0.0627404011198293	0.253650932488231
chr4	141777908	141778658	751	*	751	1	1	0.0617228625090358	0.253650932488231
chr4	142052811	142054942	2132	*	2132	1	1	0.165451907019861	0.253650932488231
chr4	147441910	147444423	2514	*	2514	2	2	0.0180799466883004	0.253650932488231
chr4	148538059	148539533	1475	*	1475	1	1	0.117617225737704	0.253650932488231
chr4	151935340	151938438	3099	*	3099	1	1	0.231180339612341	0.269599994906082
chr4	152328719	152331922	3204	*	3204	1	1	0.237998199659921	0.274166878815728
chr4	153600552	153601794	1243	*	1243	1	1	0.100078708388707	0.253650932488231
chr4	154035992	154037765	1774	*	1774	1	1	0.139717566856481	0.253650932488231
chr4	154386550	154389044	2495	*	2495	1	1	0.190759760574052	0.254585534407146
chr4	154572868	154573838	971	*	971	1	1	0.0790718658073882	0.253650932488231
chr4	155337484	155338460	977	*	977	1	1	0.0795404995720894	0.253650932488231
chr4	156587617	156589698	2082	*	2082	1	1	0.161904509364724	0.253650932488231
chr4	159090897	159093042	2146	*	2146	1	1	0.166442484931354	0.253650932488231
chr4	159643425	159645547	2123	*	2123	1	1	0.164814485400367	0.253650932488231
chr4	160023302	160026245	2944	*	2944	1	1	0.221004231207399	0.264614932635969
chr4	169656097	169656841	745	*	745	1	1	0.0612451572465322	0.253650932488231
chr4	170946619	170948552	1934	*	1934	1	1	0.1513155924738	0.253650932488231
chr4	178362406	178364693	2288	*	2288	1	1	0.176423571406854	0.253650932488231
chr4	183837254	183839846	2593	*	2593	2	2	0.0191535344040878	0.253650932488231
chr4	184364550	184366955	2406	*	2406	1	1	0.184626730189059	0.254554738795704
chr4	185017969	185018876	908	*	908	3	2	0.00256989154636567	0.253650932488231
chr4	185306460	185308445	1986	*	1986	1	1	0.155051181724247	0.253650932488231
chr4	185320062	185320937	876	*	876	1	1	0.071619954835641	0.253650932488231
chr4	185392997	185397860	4864	*	4864	1	1	0.338092777953505	0.352621503676719
chr4	185568737	185571878	3142	*	3142	1	1	0.233979760296948	0.271250418871856
chr4	186058372	186059140	769	*	769	1	1	0.0631545202487138	0.253650932488231
chr4	186758967	186760062	1096	*	1096	1	1	0.0887859581646262	0.253650932488231
chr4	187644030	187646744	2715	*	2715	1	1	0.205722836004518	0.257707482692365
chr5	611539	613365	1827	*	1827	1	1	0.143576862656975	0.253650932488231
chr5	671346	673000	1655	*	1655	1	1	0.130988876067767	0.253650932488231
