#Endometrioid_589_Tu_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_589_Tu_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_589_Tu_IP.nodup.bam
#Using cutoff of 20167.791 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_589_Tu_IP.nodup.bam	Endometrioid_589_Tu_Input.nodup.bam	enhancerRank	isSuper
1_Peak_3148_lociStitched	chr4	2536764	2539673	1	2910	10719.665	343.262	1604	0
Peak_6779	chr20	62707568	62712309	1	4742	10977.7855	608.2703	1605	0
2_Peak_5578_lociStitched	chr6	27859627	27871433	2	5694	11736.3446	1373.0378	1606	0
Peak_2085	chr17	8089079	8094435	1	5357	11107.8084	745.5552	1607	0
5_Peak_15272_lociStitched	chr1	156116047	156132147	5	8975	12326.16	1965.81	1608	0
9_Peak_39773_lociStitched	chr18	46395695	46430291	9	10567	14578.7544	4224.1716	1609	0
16_Peak_51760_lociStitched	chr21	40351278	40406226	16	14012	16940.4684	6588.2652	1610	0
12_Peak_18226_lociStitched	chr1	110389009	110444083	12	11132	16494.663	6157.2732	1611	0
7_Peak_41638_lociStitched	chr4	1286166	1304970	7	10192	12596.7996	2265.882	1612	0
8_Peak_96613_lociStitched	chr14	90969786	91003591	8	13157	14411.0715	4083.644	1613	0
3_Peak_8653_lociStitched	chr3	156845222	156855193	3	6977	11735.867	1408.9023	1614	0
5_Peak_60175_lociStitched	chr1	59271247	59291131	5	5325	12874.89	2559.0708	1615	0
9_Peak_25467_lociStitched	chr16	85229070	85270331	9	13042	14981.8691	4670.7452	1616	0
4_Peak_8580_lociStitched	chr19	55758484	55767850	4	9120	11534.229	1234.4388	1617	0
9_Peak_25368_lociStitched	chr12	6173843	6203568	9	10483	14823.8575	4530.09	1618	0
6_Peak_40355_lociStitched	chr3	11598384	11613394	6	8868	12219.641	1927.284	1619	0
Peak_2111	chr16	30363034	30368612	1	5579	11013.2032	730.1602	1620	0
8_Peak_18077_lociStitched	chr2	64487282	64518349	8	9581	13837.2418	3557.1715	1621	0
9_Peak_54868_lociStitched	chr5	175097006	175123879	9	12514	13200.0176	2931.8443	1622	0
2_Peak_15406_lociStitched	chr11	60709663	60722758	2	6581	11709.549	1441.7595	1623	0
17_Peak_22231_lociStitched	chr10	89822153	89878444	17	12809	17574.0502	7306.5718	1624	0
8_Peak_41732_lociStitched	chr2	26978485	26995183	8	8810	12563.5752	2319.3522	1625	0
1_Peak_3191_lociStitched	chr16	28502655	28508007	1	5353	10804.0824	564.1008	1626	0
Peak_6040	chr3	47019543	47024721	1	5179	10938.525	705.7614	1627	0
4_Peak_11711_lociStitched	chr14	50504538	50529953	4	8373	13363.207	3131.128	1628	0
4_Peak_20031_lociStitched	chr1	153357295	153376953	4	9773	12406.1638	2184.0038	1629	0
4_Peak_6937_lociStitched	chr19	55855703	55867210	4	7825	11428.7524	1211.6871	1630	0
1_Peak_1656_lociStitched	chr1	153916266	153919717	1	3452	10632.8761	416.1906	1631	0
5_Peak_49216_lociStitched	chr3	64652009	64674787	5	6326	12632.6788	2430.4126	1632	0
5_Peak_60143_lociStitched	chr1	26662406	26687520	5	11867	12936.2214	2734.9146	1633	0
10_Peak_53421_lociStitched	chr16	75117631	75146888	10	10314	13733.2358	3534.2456	1634	0
2_Peak_23198_lociStitched	chr10	63656613	63664063	2	4233	11195.86	1003.515	1635	0
Peak_4556	chr19	17956047	17962087	1	6041	10960.184	799.092	1636	0
1_Peak_1005_lociStitched	chr3	63897076	63900126	1	3051	10428.56	267.485	1637	0
9_Peak_33226_lociStitched	chr16	84913050	84947315	9	12102	14274.799	4115.2265	1638	0
12_Peak_74047_lociStitched	chr20	56006298	56056761	12	12067	16153.2063	6005.097	1639	0
5_Peak_65981_lociStitched	chr1	1220894	1253596	5	4172	13394.7392	3250.5788	1640	0
12_Peak_16601_lociStitched	chr7	2831726	2865560	12	12736	13946.3748	3802.9416	1641	0
10_Peak_8646_lociStitched	chr10	24732932	24757268	10	8846	13044.096	2900.8512	1642	0
8_Peak_40553_lociStitched	chr1	7528892	7561595	8	10076	13836.6393	3695.439	1643	0
Peak_4566	chr19	17969760	17977301	1	7542	11029.4666	896.6249	1644	0
8_Peak_65372_lociStitched	chr19	48219794	48247612	8	9513	12974.3152	2842.9996	1645	0
Peak_2516	chr6	33544221	33548768	1	4548	10736.3764	611.5715	1646	0
7_Peak_6762_lociStitched	chr13	45477406	45508807	7	8522	13854.1212	3742.9992	1647	0
6_Peak_19016_lociStitched	chr2	9235796	9253185	6	10796	12187.9501	2077.9855	1648	0
7_Peak_54281_lociStitched	chr20	34672989	34689841	7	9605	11718.8808	1611.0512	1649	0
1_Peak_5205_lociStitched	chr11	128562195	128566474	1	4280	10547.735	446.7276	1650	0
Peak_4925	chr15	90752837	90757628	1	4792	10703.094	610.8525	1651	0
11_Peak_59674_lociStitched	chr12	49589352	49640071	11	9214	17061.8716	6984.0063	1652	0
8_Peak_11301_lociStitched	chr4	40194332	40209612	8	7275	11530.288	1457.712	1653	0
5_Peak_25332_lociStitched	chr2	208481364	208498234	5	2020	12031.684	1970.416	1654	0
Peak_3232	chr16	29831298	29834226	1	2929	10411.968	352.5312	1655	0
3_Peak_19620_lociStitched	chr1	15236703	15253687	3	4962	12007.688	1949.7632	1656	0
2_Peak_6211_lociStitched	chr16	67555074	67566231	2	4937	11337.7434	1281.9393	1657	0
13_Peak_41210_lociStitched	chr14	23005720	23035606	13	11511	13164.783	3111.1326	1658	0
4_Peak_59685_lociStitched	chr14	91575257	91591040	4	3486	12029.8026	1988.658	1659	0
4_Peak_29542_lociStitched	chr1	32038663	32055301	4	8150	11921.127	1880.094	1660	0
2_Peak_29678_lociStitched	chr3	105072365	105088747	2	4972	11611.5616	1572.672	1661	0
5_Peak_42224_lociStitched	chr9	139498310	139520358	5	8619	12565.1552	2559.7728	1662	0
6_Peak_13289_lociStitched	chr4	154571443	154583864	6	7724	11226.0998	1223.4685	1663	0
11_Peak_61686_lociStitched	chr5	172064436	172124770	11	9800	16640.1172	6648.8068	1664	0
11_Peak_70888_lociStitched	chr19	48983024	49006296	11	10043	12713.4936	2722.824	1665	0
5_Peak_27103_lociStitched	chr16	85586638	85607648	5	7726	12614.404	2628.351	1666	0
5_Peak_4759_lociStitched	chr12	123872309	123890505	5	6362	12497.0128	2511.048	1667	0
1_Peak_7505_lociStitched	chr16	51182812	51187905	1	5094	10533.8519	548.0068	1668	0
9_Peak_58573_lociStitched	chr21	34569404	34589779	9	9177	12379.85	2396.1	1669	0
3_Peak_52040_lociStitched	chr1	200857176	200872274	3	5044	11907.7926	1931.0342	1670	0
3_Peak_12543_lociStitched	chr1	47644749	47658808	3	5067	11588.8337	1612.5673	1671	0
6_Peak_16169_lociStitched	chr2	20330591	20349819	6	10582	12180.938	2213.1428	1672	0
6_Peak_60770_lociStitched	chr22	43514222	43526190	6	8700	11391.1424	1431.3728	1673	0
8_Peak_29946_lociStitched	chr17	74656300	74697926	8	8394	14681.4902	4724.551	1674	0
7_Peak_84717_lociStitched	chr1	59340485	59370186	7	6883	13781.264	3831.429	1675	0
1_Peak_8075_lociStitched	chr3	42692649	42698352	1	5704	10748.4441	810.9666	1676	0
1_Peak_5687_lociStitched	chr7	90892663	90897259	1	4597	10501.4004	564.3888	1677	0
9_Peak_32506_lociStitched	chr10	3916623	3950043	9	7737	14490.912	4555.146	1678	0
3_Peak_21720_lociStitched	chr5	150587245	150596435	3	8174	11007.782	1094.529	1679	0
9_Peak_15479_lociStitched	chr1	226216016	226232518	9	9559	11577.8032	1673.3028	1680	0
5_Peak_42600_lociStitched	chr2	30440276	30462364	5	5182	12468.676	2564.4168	1681	0
Peak_3860	chr17	72743252	72747416	1	4165	10424.1576	524.2476	1682	0
Peak_3246	chr19	59083415	59087772	1	4358	10493.8345	600.3946	1683	0
2_Peak_3871_lociStitched	chr9	4293581	4300334	2	4750	10714.9851	823.866	1684	0
8_Peak_27969_lociStitched	chr11	10661134	10697069	8	8934	14352.439	4470.314	1685	0
6_Peak_69166_lociStitched	chr4	122610763	122633442	6	3710	12491.5932	2610.3529	1686	0
16_Peak_56351_lociStitched	chr1	229328315	229390059	16	12809	16609.136	6730.096	1687	0
6_Peak_10304_lociStitched	chr2	112415770	112434762	6	8283	12023.8352	2151.7936	1688	0
2_Peak_32672_lociStitched	chr10	22535036	22542855	2	3048	10869.1919	1004.7415	1689	0
6_Peak_50802_lociStitched	chr17	79300251	79320750	6	7468	12385.4958	2527.5267	1690	0
6_Peak_64721_lociStitched	chr12	12941601	12973778	6	7128	14293.0234	4437.2083	1691	0
3_Peak_95488_lociStitched	chr13	45005398	45011543	3	4566	10541.133	685.782	1692	0
6_Peak_87817_lociStitched	chr11	69908630	69928101	6	10917	12251.1532	2396.8801	1693	0
9_Peak_49878_lociStitched	chr4	10094021	10111441	9	9650	12026.768	2180.984	1694	0
15_Peak_27962_lociStitched	chr12	65060411	65112558	15	11081	16848.6957	7003.3421	1695	0
4_Peak_66874_lociStitched	chr12	51154903	51181539	4	1891	13227.4376	3393.4264	1696	0
4_Peak_14459_lociStitched	chr8	11646691	11666742	4	3943	12237.1253	2406.12	1697	0
5_Peak_15694_lociStitched	chr12	129301030	129315384	5	9033	11760.2322	1930.613	1698	0
9_Peak_51495_lociStitched	chr13	113639159	113689435	9	13214	14871.6408	5047.7104	1699	0
4_Peak_27326_lociStitched	chr17	27887801	27896560	4	5733	10884.8093	1065.0944	1700	0
13_Peak_16916_lociStitched	chr5	76068009	76104555	13	13291	13448.928	3636.327	1701	0
6_Peak_38888_lociStitched	chr5	95046683	95071772	6	2697	12434.1084	2624.3094	1702	0
Peak_7742	chr19	3178149	3182394	1	4246	10292.8515	488.175	1703	0
7_Peak_15505_lociStitched	chr12	15101479	15115047	7	8331	11604.7104	1812.6848	1704	0
2_Peak_748_lociStitched	chr12	46776290	46779569	2	2710	10256.3841	466.2738	1705	0
7_Peak_72873_lociStitched	chr21	45769778	45796334	7	5205	12903.5604	3144.2304	1706	0
11_Peak_59875_lociStitched	chr13	24827652	24862846	11	9467	13915.7076	4159.9308	1707	0
4_Peak_49575_lociStitched	chr11	70243887	70270439	4	5461	12917.548	3162.3432	1708	0
17_Peak_33665_lociStitched	chr17	62138710	62199112	17	10558	16997.1228	7248.24	1709	0
4_Peak_14860_lociStitched	chr9	136709085	136740589	4	9628	13398.6512	3651.3136	1710	0
13_Peak_61904_lociStitched	chr2	102841566	102891221	13	11550	15825.0485	6077.772	1711	0
3_Peak_44436_lociStitched	chr15	52301991	52314841	3	1508	11088.265	1351.82	1712	0
13_Peak_22120_lociStitched	chr1	9121592	9146246	13	10316	12620.3826	2886.9834	1713	0
4_Peak_22429_lociStitched	chr5	130587964	130609705	4	3512	12183.6564	2452.3848	1714	0
13_Peak_34149_lociStitched	chr2	159979632	160014083	13	11549	13449.6704	3737.9335	1715	0
7_Peak_44864_lociStitched	chr16	67462264	67500083	7	8274	14076.2318	4368.0945	1716	0
3_Peak_12452_lociStitched	chr21	47390296	47404382	3	8144	11080.0476	1386.0624	1717	0
20_Peak_39914_lociStitched	chr17	28009364	28055125	20	11206	14551.998	4859.8182	1718	0
2_Peak_19884_lociStitched	chr10	28957305	28969245	2	1882	11198.526	1510.41	1719	0
8_Peak_28142_lociStitched	chr5	172434721	172464342	8	8128	13059.8989	3388.6424	1720	0
Peak_8035	chr17	72753071	72758354	1	5284	10352.0385	687.8466	1721	0
6_Peak_32731_lociStitched	chr15	75149425	75166512	6	8173	11603.7817	1942.7919	1722	0
5_Peak_25270_lociStitched	chr9	130665532	130684474	5	6982	12016.8048	2360.1732	1723	0
1_Peak_1510_lociStitched	chr5	67510466	67513088	1	2623	9967.2708	311.2314	1724	0
5_Peak_70074_lociStitched	chr4	2924183	2945216	5	7310	12308.5116	2654.3646	1725	0
8_Peak_33413_lociStitched	chr2	235886769	235918493	8	11558	13523.9412	3876.6728	1726	0
Peak_5689	chr9	130909732	130914308	1	4577	10263.0528	617.76	1727	0
5_Peak_19228_lociStitched	chr13	110775281	110791628	5	7057	11447.8041	1803.0741	1728	0
7_Peak_35618_lociStitched	chr9	126959370	126986557	7	10020	12995.386	3352.1571	1729	0
6_Peak_34419_lociStitched	chr8	21949733	21975964	6	3584	12666.9499	3027.0574	1730	0
7_Peak_18760_lociStitched	chr12	130557860	130589591	7	9753	13872.7932	4236.0885	1731	0
2_Peak_1536_lociStitched	chr2	43036346	43039438	2	2937	9984.6864	350.6328	1732	0
10_Peak_20039_lociStitched	chr9	16309327	16364896	10	10806	16309.5015	6679.3938	1733	0
3_Peak_38664_lociStitched	chr2	131128878	131149800	3	4825	12279.1218	2665.4628	1734	0
Peak_3853	chr19	42745759	42749890	1	4132	10203.1569	597.3426	1735	0
2_Peak_41428_lociStitched	chr3	185652775	185661362	2	1400	10693.3911	1091.4077	1736	0
4_Peak_46785_lociStitched	chr7	66138270	66149089	4	3390	10690.2539	1099.2104	1737	0
Peak_4244	chr1	1139939	1144898	1	4960	10196.6958	607.9734	1738	0
7_Peak_14906_lociStitched	chr19	43942700	43981436	7	7128	13933.3392	4346.1792	1739	0
4_Peak_8139_lociStitched	chr11	10509528	10527203	4	6811	11707.92	2122.7675	1740	0
5_Peak_13293_lociStitched	chr19	15305196	15335122	5	7082	12931.0246	3354.7046	1741	0
5_Peak_42682_lociStitched	chr11	69784481	69809178	5	7279	12242.3029	2667.276	1742	0
6_Peak_18286_lociStitched	chr8	61816521	61840150	6	6151	12398.1363	2828.3913	1743	0
6_Peak_24972_lociStitched	chr8	41997151	42014090	6	5253	11560.8675	1995.4142	1744	0
4_Peak_13110_lociStitched	chr17	79116615	79135070	4	7351	11462.4005	1902.7105	1745	0
5_Peak_9786_lociStitched	chr20	56192127	56205128	5	7101	11063.851	1522.4171	1746	0
4_Peak_4075_lociStitched	chr6	42895610	42902362	4	5014	10315.7056	780.5312	1747	0
Peak_5468	chr17	4612371	4617900	1	5530	10335.3597	805.0224	1748	0
2_Peak_36580_lociStitched	chr12	56220082	56226259	2	4681	10386.6255	862.9269	1749	0
5_Peak_26665_lociStitched	chr19	10915914	10929064	5	9813	11173.555	1650.325	1750	0
13_Peak_71073_lociStitched	chr1	15321412	15355642	13	12645	13644.078	4121.292	1751	0
1_Peak_3434_lociStitched	chr3	107241343	107245058	1	3716	9985.5485	466.2325	1752	0
12_Peak_31568_lociStitched	chr2	20694331	20740618	12	11368	14756.2956	5248.9458	1753	0
Peak_11001	chr16	3095279	3102898	1	7620	10418.2206	918.0895	1754	0
Peak_919	chr1	1092847	1095748	1	2902	9884.2872	385.833	1755	0
Peak_8892	chr9	139922006	139930211	1	8206	10327.6335	833.628	1756	0
4_Peak_2799_lociStitched	chr19	4828967	4842831	4	7348	10995.5384	1505.6304	1757	0
Peak_4128	chr11	831994	835650	1	3657	9926.04	437.2576	1758	0
1_Peak_5600_lociStitched	chr13	27998083	28002920	1	4838	10169.3088	693.1421	1759	0
10_Peak_68273_lociStitched	chr1	9161293	9205910	10	5417	14786.0738	5313.8847	1760	0
1_Peak_4270_lociStitched	chr12	56472654	56476404	1	3751	9967.125	504.75	1761	0
7_Peak_13475_lociStitched	chr5	172717379	172757282	7	8581	14201.4777	4760.4279	1762	0
6_Peak_54053_lociStitched	chr15	79222926	79244797	6	5621	11770.9722	2333.6357	1763	0
7_Peak_28830_lociStitched	chr17	179784	205399	7	7316	12177.371	2771.543	1764	0
2_Peak_34559_lociStitched	chr6	26053906	26067073	2	698	10874.6253	1470.7539	1765	0
8_Peak_31186_lociStitched	chr1	44494192	44516456	8	8715	11737.5808	2335.4936	1766	0
5_Peak_12311_lociStitched	chr20	3778983	3793366	5	9363	10883.6161	1484.3256	1767	0
19_Peak_35462_lociStitched	chr18	13417920	13475012	19	14079	16111.3624	6714.0192	1768	0
6_Peak_36571_lociStitched	chr3	193982952	193996318	6	9198	11111.1558	1732.2336	1769	0
8_Peak_41646_lociStitched	chr12	31884232	31904969	8	7752	12193.356	2822.3057	1770	0
2_Peak_5792_lociStitched	chrX	52949308	52964970	2	3717	11116.8876	1751.0116	1771	0
3_Peak_47788_lociStitched	chr16	11346416	11353452	3	1924	10288.7428	923.1232	1772	0
4_Peak_28691_lociStitched	chr14	35754108	35768322	4	3558	11065.599	1704.2586	1773	0
8_Peak_28710_lociStitched	chr16	68766126	68795443	8	7469	12764.6218	3403.7037	1774	0
6_Peak_39520_lociStitched	chr17	15845347	15870689	6	8095	12260.4596	2901.659	1775	0
Peak_8885	chr7	150782689	150787399	1	4711	9877.341	520.926	1776	0
4_Peak_61635_lociStitched	chr19	41108223	41121071	4	8804	10936.2176	1584.1584	1777	0
2_Peak_12034_lociStitched	chr7	100422632	100435468	2	5417	10815.6136	1477.4236	1778	0
4_Peak_7068_lociStitched	chr19	53425885	53450393	4	5257	11996.666	2666.4704	1779	0
1_Peak_4305_lociStitched	chr17	6655144	6660876	1	5733	10000.0472	672.9368	1780	0
3_Peak_61156_lociStitched	chr9	131033309	131042654	3	1633	10456.1205	1132.614	1781	0
7_Peak_48699_lociStitched	chr8	8914431	8947863	7	9567	12944.8704	3627.372	1782	0
Peak_6634	chr10	104179502	104183256	1	3755	9876.774	570.2326	1783	0
3_Peak_30264_lociStitched	chr12	670818	685919	3	6336	11568.8761	2265.15	1784	0
2_Peak_95766_lociStitched	chr22	41405391	41419613	2	3265	11019.2056	1716.5954	1785	0
8_Peak_49969_lociStitched	chr1	66781487	66816243	8	7032	12991.7928	3694.5628	1786	0
Peak_150	chr16	30387829	30390890	1	3062	9671.8417	376.1969	1787	0
1_Peak_1580_lociStitched	chr11	64948115	64952025	1	3911	9727.298	438.311	1788	0
3_Peak_69595_lociStitched	chr2	176990332	177005844	3	4971	11069.3632	1780.7776	1789	0
21_Peak_29764_lociStitched	chr1	118173019	118240277	21	14645	16713.613	7425.2832	1790	0
9_Peak_94032_lociStitched	chr6	158177495	158201466	9	10832	12083.7811	2811.7983	1791	0
2_Peak_50103_lociStitched	chr19	10675592	10683161	2	5358	10125.0513	853.7832	1792	0
3_Peak_55022_lociStitched	chr1	208037297	208042994	3	3996	10005.6411	749.7252	1793	0
6_Peak_26367_lociStitched	chr17	72508250	72525805	6	7910	11319.464	2071.49	1794	0
5_Peak_25612_lociStitched	chr5	34648670	34675359	5	2886	11996.7055	2754.3048	1795	0
8_Peak_29959_lociStitched	chr21	40450435	40477136	8	9209	12461.3567	3220.1406	1796	0
1_Peak_972_lociStitched	chr4	160023458	160026239	1	2782	9606.9645	365.9796	1797	0
18_Peak_18690_lociStitched	chr14	102278467	102328583	18	9830	15109.974	5883.6184	1798	0
14_Peak_27466_lociStitched	chr6	134597692	134631967	14	10419	13096.4775	3883.3575	1799	0
4_Peak_5890_lociStitched	chr1	113241828	113249056	4	6465	10145.2208	949.0364	1800	0
7_Peak_27218_lociStitched	chr2	136993803	137014466	7	8000	11920.4847	2727.516	1801	0
10_Peak_44084_lociStitched	chr3	194853735	194886189	10	10747	12799.8576	3612.1302	1802	0
2_Peak_6251_lociStitched	chr3	159480103	159493619	2	4648	10824.9644	1640.8424	1803	0
4_Peak_18813_lociStitched	chr20	55963892	55975299	4	6318	10753.3789	1575.3067	1804	0
2_Peak_17491_lociStitched	chr10	99443161	99449909	2	5366	10205.0004	1028.3952	1805	0
2_Peak_9796_lociStitched	chr17	29814344	29822745	2	7080	10209.7353	1047.6047	1806	0
9_Peak_43182_lociStitched	chr11	61653303	61692034	9	6062	13788.236	4628.3545	1807	0
5_Peak_57116_lociStitched	chr22	44417062	44446100	5	6904	12164.0182	3008.3368	1808	0
4_Peak_67116_lociStitched	chr6	3741677	3752951	4	5905	10620.108	1467.8748	1809	0
2_Peak_58330_lociStitched	chr19	566367	575493	2	2636	9861.5556	710.0028	1810	0
6_Peak_31467_lociStitched	chr7	77038194	77058372	6	3202	11479.2642	2330.559	1811	0
10_Peak_22356_lociStitched	chr1	41951692	41982474	10	12288	12497.492	3349.0816	1812	0
5_Peak_7767_lociStitched	chr11	117945136	117964304	5	8694	11508.4672	2371.0816	1813	0
Peak_2884	chr12	56109345	56115816	1	6472	9960.8103	825.6996	1814	0
3_Peak_7937_lociStitched	chr6	41903375	41910508	3	6104	10113.8807	982.9274	1815	0
3_Peak_8112_lociStitched	chr15	31725560	31736965	3	7173	10428.732	1301.3105	1816	0
20_Peak_32336_lociStitched	chr11	85849152	85916235	20	13757	16797.5832	7674.2952	1817	0
10_Peak_44060_lociStitched	chr22	43325587	43336807	10	7959	10540.068	1422.696	1818	0
4_Peak_6499_lociStitched	chr5	174148179	174163518	4	7469	10680.5457	1582.9848	1819	0
12_Peak_40641_lociStitched	chr14	95949273	95990289	12	11561	14109.504	5016.2568	1820	0
9_Peak_44584_lociStitched	chr18	3648822	3667435	9	11170	11422.7981	2332.2089	1821	0
2_Peak_33043_lociStitched	chr1	221049777	221056165	2	2544	9838.7976	752.5064	1822	0
2_Peak_12831_lociStitched	chr8	29949978	29957534	2	2200	9843.2012	757.1112	1823	0
6_Peak_14594_lociStitched	chr9	93557320	93578585	6	3972	11315.1065	2230.6985	1824	0
9_Peak_40993_lociStitched	chr1	225922690	225960303	9	12287	13386.4667	4302.9272	1825	0
18_Peak_91973_lociStitched	chr10	29907074	29992709	18	10751	20252.6775	11175.3675	1826	0
6_Peak_61140_lociStitched	chr9	107814887	107829547	6	7015	10870.39	1794.384	1827	0
8_Peak_27409_lociStitched	chr8	126556640	126592368	8	7796	13362.272	4287.36	1828	0
10_Peak_20103_lociStitched	chr6	42358322	42422467	10	7211	15920.789	6850.686	1829	0
5_Peak_20055_lociStitched	chr17	42163510	42189340	5	8780	11672.577	2603.664	1830	0
2_Peak_13308_lociStitched	chr4	30718703	30724917	2	6088	9923.758	855.6678	1831	0
14_Peak_42253_lociStitched	chr1	229292933	229312688	14	12352	11264.301	2212.56	1832	0
9_Peak_56622_lociStitched	chr2	99069970	99101000	9	10804	12551.635	3503.287	1833	0
Peak_8725	chr21	44815575	44822688	1	7114	10042.1334	994.3974	1834	0
5_Peak_39689_lociStitched	chr1	200982518	200996088	5	9312	10846.501	1802.096	1835	0
5_Peak_12484_lociStitched	chr21	43642268	43655614	5	6343	10658.1156	1630.8812	1836	0
3_Peak_57660_lociStitched	chr12	26266757	26276985	3	4377	10232.0912	1206.904	1837	0
3_Peak_55574_lociStitched	chr2	38820651	38840237	3	1176	11291.329	2268.0588	1838	0
4_Peak_17261_lociStitched	chr19	41076051	41092994	4	4206	11072.2505	2050.103	1839	0
8_Peak_55427_lociStitched	chr2	238374410	238411744	8	7922	13134.1012	4117.9402	1840	0
5_Peak_96497_lociStitched	chr1	149204641	149231529	5	5669	12599.7168	3586.8592	1841	0
1_Peak_2021_lociStitched	chr9	130211048	130214857	1	3810	9496.2179	483.3621	1842	0
13_Peak_31194_lociStitched	chrX	1581968	1627344	13	11259	14066.56	5054.8864	1843	0
1_Peak_706_lociStitched	chr6	157341876	157343662	1	1787	9251.8372	246.6466	1844	0
7_Peak_17887_lociStitched	chr11	12096476	12117339	7	8822	11343.2131	2345.0012	1845	0
6_Peak_26079_lociStitched	chr12	109083193	109096721	6	6165	10938.7408	1948.032	1846	0
6_Peak_717_lociStitched	chr2	20548351	20565738	6	3693	10774.7239	1785.6449	1847	0
2_Peak_24653_lociStitched	chr3	4908473	4911560	2	2824	9354.5361	367.6617	1848	0
5_Peak_17769_lociStitched	chr16	1979294	1993915	5	7114	10892.645	1908.0405	1849	0
1_Peak_531_lociStitched	chr9	132144377	132146939	1	2563	9347.9694	365.5974	1850	0
9_Peak_96547_lociStitched	chr11	57531562	57568083	9	9578	13027.0407	4061.1352	1851	0
4_Peak_83120_lociStitched	chr9	95715767	95729058	4	6656	10658.0529	1693.2734	1852	0
3_Peak_73701_lociStitched	chr14	23767178	23772271	3	3752	9686.3767	722.1874	1853	0
1_Peak_1110_lociStitched	chr7	128170208	128172731	1	2524	9138.5583	182.6652	1854	0
3_Peak_25116_lociStitched	chr4	3287010	3308196	3	6181	11317.5612	2364.3576	1855	0
4_Peak_34096_lociStitched	chr6	35635873	35659825	4	2062	11568.816	2617.9536	1856	0
1_Peak_10958_lociStitched	chr17	61774600	61780482	1	5883	9564.132	618.7864	1857	0
2_Peak_8530_lociStitched	chr7	73180562	73188530	2	5839	9916.176	973.6896	1858	0
4_Peak_3226_lociStitched	chr6	15247800	15267555	4	5073	10843.5195	1904.382	1859	0
