#HG_Serous_550_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HG_Serous_550_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HG_Serous_550_IP.nodup.bam
#Using cutoff of 6146.2695 for Super-Enhancers
#Created on Oct 25 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	isSuper
2_Peak_80855_lociStitched	chr8	131362802	131371786	2	2517	4436.2992	976.5608	1535	0
2_Peak_22711_lociStitched	chr2	220112161	220115015	2	2533	3864.8868	407.2658	1536	0
4_Peak_26563_lociStitched	chr5	148209079	148215077	4	4730	4094.8346	638.1872	1537	0
12_Peak_63050_lociStitched	chr12	57526026	57547184	12	4346	5786.713	2331.6116	1538	0
5_Peak_38945_lociStitched	chr17	71301301	71308151	5	4229	4199.05	748.02	1539	0
3_Peak_4894_lociStitched	chr1	27985099	27996186	3	3331	4847.2364	1399.1794	1540	0
3_Peak_57112_lociStitched	chr7	101946429	101951724	3	5023	4153.398	705.8235	1541	0
8_Peak_54790_lociStitched	chrX	42799593	42808650	8	4734	4255.8843	810.6015	1542	0
8_Peak_72835_lociStitched	chr1	8176353	8197276	8	4410	5509.0259	2065.1001	1543	0
5_Peak_17409_lociStitched	chr3	121785704	121799789	5	2538	4841.0145	1398.6405	1544	0
3_Peak_31008_lociStitched	chr7	98976555	98991139	3	3750	5105.8584	1665.4928	1545	0
2_Peak_7714_lociStitched	chr17	76168314	76177105	2	3661	4540.5515	1102.3914	1546	0
5_Peak_20497_lociStitched	chr9	92130647	92152186	5	3621	5925.3789	2487.7545	1547	0
1_Peak_1300_lociStitched	chr22	46408843	46410852	1	2010	3744.1733	306.5734	1548	0
2_Peak_54005_lociStitched	chr3	149373201	149384047	2	468	4584.6042	1148.5914	1549	0
4_Peak_16466_lociStitched	chr19	50414772	50428417	4	3314	5118.2395	1682.4285	1550	0
2_Peak_1535_lociStitched	chr6	144536278	144539719	2	2069	3815.0367	382.6392	1551	0
6_Peak_43963_lociStitched	chr12	68874361	68891653	6	4147	5211.8088	1782.8052	1552	0
4_Peak_17932_lociStitched	chr11	72953441	72969998	4	3584	5165.784	1736.8293	1553	0
3_Peak_18232_lociStitched	chr11	67006686	67009488	3	2561	3757.482	330.3558	1554	0
5_Peak_56032_lociStitched	chr16	70749266	70773097	5	3563	6520.1616	3093.2638	1555	0
4_Peak_21505_lociStitched	chr14	75716399	75734877	4	2848	5534.161	2113.8832	1556	0
3_Peak_8594_lociStitched	chr2	65085242	65092767	3	3277	4213.2475	793.8875	1557	0
7_Peak_58963_lociStitched	chr12	104960261	104977215	7	4864	5215.0504	1797.124	1558	0
11_Peak_32069_lociStitched	chr5	67560644	67581755	11	4670	5984.9685	2567.0976	1559	0
6_Peak_15291_lociStitched	chr2	8613084	8628931	6	4093	5188.3078	1771.6946	1560	0
2_Peak_32370_lociStitched	chr21	35389583	35393587	2	3846	3840.6368	425.2248	1561	0
1_Peak_1977_lociStitched	chr5	53813448	53816694	1	3247	3829.9554	414.8388	1562	0
Peak_2721	chr2	70334940	70336820	1	1881	3644.756	235.376	1563	0
4_Peak_7619_lociStitched	chr3	4545121	4560682	4	3945	5242.5009	1834.6419	1564	0
2_Peak_25384_lociStitched	chr11	82772790	82775730	2	2816	3753.498	345.744	1565	0
1_Peak_7789_lociStitched	chr11	96071992	96076397	1	4406	3933.665	525.957	1566	0
7_Peak_33871_lociStitched	chr14	35802218	35835272	7	4559	7043.8074	3639.2454	1567	0
3_Peak_7953_lociStitched	chr3	20084495	20097151	3	3262	4951.0272	1547.8288	1568	0
4_Peak_4267_lociStitched	chr14	91475380	91503252	4	4175	6388.2624	2985.0912	1569	0
8_Peak_60437_lociStitched	chr1	32038957	32055115	8	3469	4886.1792	1483.3044	1570	0
1_Peak_2587_lociStitched	chr7	26437335	26439303	1	1969	3647.688	245.6064	1571	0
2_Peak_47562_lociStitched	chr1	226923984	226927047	2	2986	3819.561	421.4688	1572	0
7_Peak_44041_lociStitched	chr16	27328550	27343020	7	5091	5035.56	1639.451	1573	0
10_Peak_60702_lociStitched	chr12	46603063	46615888	10	5379	4865.805	1469.745	1574	0
1_Peak_5529_lociStitched	chr1	111328294	111331309	1	3016	3738.2985	344.313	1575	0
2_Peak_16349_lociStitched	chr3	67040451	67052489	2	1413	4569.6248	1176.1126	1576	0
6_Peak_9145_lociStitched	chr8	95990138	96002576	6	4431	4692.8574	1304.7462	1577	0
Peak_2564	chr19	1261082	1263144	1	2063	3658.8128	277.339	1578	0
4_Peak_33570_lociStitched	chr1	19248618	19255247	4	3324	4210.7408	829.9508	1579	0
4_Peak_8127_lociStitched	chr9	116279112	116293110	4	4356	5082.6738	1702.1568	1580	0
4_Peak_6472_lociStitched	chr14	71121649	71133161	4	3277	4421.7592	1041.836	1581	0
3_Peak_14598_lociStitched	chr10	99178048	99188548	3	1571	4516.05	1143.45	1582	0
3_Peak_21491_lociStitched	chr12	92855057	92862433	3	4224	4179.2416	809.1472	1583	0
8_Peak_36984_lociStitched	chr18	51777135	51791565	8	4282	4816.734	1450.215	1584	0
9_Peak_30732_lociStitched	chr7	129989947	130014178	9	4081	6249.1749	2883.489	1585	0
7_Peak_17405_lociStitched	chr22	30591398	30617746	7	3705	6331.4244	2966.7848	1586	0
3_Peak_15786_lociStitched	chr7	35763903	35770843	3	3686	4130.688	771.034	1587	0
4_Peak_12571_lociStitched	chr5	126083834	126098622	4	3665	4709.978	1351.6232	1588	0
2_Peak_9779_lociStitched	chr2	175354322	175359867	2	3856	3883.718	527.3295	1589	0
3_Peak_12672_lociStitched	chr14	102341120	102346086	3	4690	4084.0384	730.4986	1590	0
4_Peak_4888_lociStitched	chr10	5937958	5946910	4	3117	4402.5936	1049.1744	1591	0
2_Peak_8478_lociStitched	chr6	152077823	152085663	2	3680	4179.504	827.12	1592	0
1_Peak_3866_lociStitched	chr2	24713006	24715500	1	2495	3644.7316	294.0426	1593	0
5_Peak_23816_lociStitched	chr12	129302074	129314958	5	2326	4825.058	1475.218	1594	0
8_Peak_24913_lociStitched	chr1	9375224	9399026	8	3414	6462.243	3113.3016	1595	0
1_Peak_909_lociStitched	chr7	75946823	75948804	1	1982	3642.8609	294.1785	1596	0
2_Peak_60119_lociStitched	chr7	66118555	66132136	2	1999	4856.5656	1514.2815	1597	0
1_Peak_2284_lociStitched	chr3	119041024	119042881	1	1858	3600.3516	258.3087	1598	0
8_Peak_24540_lociStitched	chr16	1205603	1232970	8	3374	6425.7716	3084.2609	1599	0
6_Peak_16064_lociStitched	chr4	6918819	6945250	6	4616	6499.3829	3158.5045	1600	0
3_Peak_31602_lociStitched	chr1	32166970	32181265	3	1966	4950.3585	1611.0465	1601	0
4_Peak_32475_lociStitched	chr9	139792823	139798282	4	4514	3995.4421	658.9013	1602	0
3_Peak_21722_lociStitched	chr12	108959570	108966649	3	3398	4247.4	914.6068	1603	0
4_Peak_38258_lociStitched	chr3	194292606	194315582	4	1996	5760.0832	2428.5632	1604	0
1_Peak_2787_lociStitched	chr5	180672579	180674449	1	1871	3680.347	351.373	1605	0
4_Peak_90797_lociStitched	chr12	93381325	93401915	4	4139	5592.244	2264.9	1606	0
3_Peak_41904_lociStitched	chr1	46790648	46799125	3	4322	4068.1123	742.5852	1607	0
1_Peak_8181_lociStitched	chr11	111284994	111289254	1	4261	3807.162	483.084	1608	0
3_Peak_13574_lociStitched	chr5	32572218	32583727	3	3714	4523.037	1207.2941	1609	0
1_Peak_6698_lociStitched	chr11	57191991	57195873	1	3883	3818.3352	502.719	1610	0
2_Peak_7658_lociStitched	chr11	7540643	7545757	2	4204	3873.855	561.5172	1611	0
2_Peak_4981_lociStitched	chr6	33215869	33218013	2	1882	3614.1408	303.376	1612	0
1_Peak_6635_lociStitched	chr14	69443456	69446872	1	3417	3678.0072	367.9032	1613	0
3_Peak_74928_lociStitched	chr22	17695417	17701081	3	4217	4027.6704	717.6288	1614	0
1_Peak_6692_lociStitched	chr1	244012237	244014576	1	2340	3551.3037	242.5543	1615	0
2_Peak_43128_lociStitched	chr8	22875376	22877363	2	1805	3599.0531	293.6786	1616	0
5_Peak_33245_lociStitched	chr21	43824069	43845296	5	4678	5949.9281	2651.2523	1617	0
4_Peak_19367_lociStitched	chr6	105900855	105908068	4	5141	4068.8533	774.6762	1618	0
Peak_2800	chr2	70358895	70361364	1	2470	3637.0839	343.6848	1619	0
5_Peak_25639_lociStitched	chr7	22589657	22617802	5	4093	6456.463	3163.498	1620	0
4_Peak_15032_lociStitched	chr22	23054274	23064250	4	4294	4398.4184	1107.336	1621	0
3_Peak_19335_lociStitched	chr4	141663143	141672596	3	3769	4246.2876	960.4248	1622	0
4_Peak_13530_lociStitched	chr22	42832336	42840861	4	3828	4305.9775	1024.705	1623	0
3_Peak_2819_lociStitched	chr14	81635982	81644846	3	2963	4252.9472	975.04	1624	0
5_Peak_87748_lociStitched	chr6	37001724	37027899	5	3543	6198.24	2921.13	1625	0
2_Peak_15513_lociStitched	chr19	19701665	19710712	2	3534	4535.2611	1266.58	1626	0
1_Peak_3737_lociStitched	chr16	12007302	12009841	1	2540	3607.919	356.7295	1627	0
2_Peak_22574_lociStitched	chr4	160023720	160025667	2	1809	3402.7719	152.8395	1628	0
7_Peak_77970_lociStitched	chr11	66564393	66576411	7	3600	4535.5932	1285.926	1629	0
1_Peak_5006_lociStitched	chr4	129207264	129210344	1	3081	3599.288	354.2	1630	0
2_Peak_31829_lociStitched	chr17	40398568	40402871	2	3680	3727.6889	486.239	1631	0
3_Peak_21170_lociStitched	chr11	68808078	68823863	3	1440	5161.695	1922.613	1632	0
5_Peak_40059_lociStitched	chr11	94883016	94887168	5	3379	3628.848	399.4224	1633	0
8_Peak_37343_lociStitched	chr9	112843861	112872780	8	4789	6162.6389	2935.2785	1634	0
3_Peak_9074_lociStitched	chr5	139076590	139090999	3	3089	4986.9549	1763.6616	1635	0
7_Peak_38593_lociStitched	chr3	111257737	111267811	7	2911	4295.5536	1073.8884	1636	0
Peak_3402	chr12	7045829	7047903	1	2075	3547.577	326.655	1637	0
1_Peak_7749_lociStitched	chr17	7788090	7790689	1	2600	3516.7069	296.8058	1638	0
6_Peak_16718_lociStitched	chr4	78507681	78527800	6	3970	5514.6179	2299.6017	1639	0
4_Peak_10173_lociStitched	chr3	133160260	133168769	4	3698	4227.2712	1012.571	1640	0
1_Peak_2513_lociStitched	chr5	95169716	95172282	1	2567	3522.8614	308.6898	1641	0
7_Peak_13930_lociStitched	chr12	122877947	122898603	7	4503	5391.216	2177.1424	1642	0
7_Peak_31985_lociStitched	chr17	1682165	1699749	7	3686	5067.7088	1856.8704	1643	0
1_Peak_6500_lociStitched	chr12	8086041	8088910	1	2870	3522.8451	316.1638	1644	0
6_Peak_59557_lociStitched	chr2	43150783	43159124	6	6328	4102.9379	899.1598	1645	0
7_Peak_28750_lociStitched	chr6	112099592	112127396	7	3531	6294.8256	3091.8048	1646	0
10_Peak_70595_lociStitched	chr18	60951611	60969529	10	4805	5253.5576	2053.4028	1647	0
2_Peak_7083_lociStitched	chr14	77585936	77591380	2	3292	3953.4328	753.4496	1648	0
10_Peak_46200_lociStitched	chr7	38388967	38408375	10	4679	4582.2288	1387.672	1649	0
1_Peak_10318_lociStitched	chr1	203596757	203599696	1	2940	3575.2935	386.7724	1650	0
2_Peak_10749_lociStitched	chr19	13162281	13167333	2	3985	3748.584	560.2668	1651	0
4_Peak_13738_lociStitched	chr10	72114064	72124319	4	3884	4543.9905	1357.762	1652	0
2_Peak_15631_lociStitched	chr10	14643886	14647302	2	3280	3517.1136	335.1096	1653	0
4_Peak_36466_lociStitched	chr10	73735776	73770138	4	2873	7061.391	3879.4698	1654	0
5_Peak_24990_lociStitched	chr12	109082531	109095827	5	3952	4640.304	1465.2192	1655	0
4_Peak_32879_lociStitched	chr1	39568761	39576276	4	3174	3979.1925	804.8565	1656	0
2_Peak_48793_lociStitched	chr5	66460710	66463031	2	2239	3418.3688	253.4532	1657	0
8_Peak_80819_lociStitched	chr6	134608922	134630230	8	4180	5280.1224	2126.5384	1658	0
2_Peak_9393_lociStitched	chr1	24515236	24530537	2	3836	5014.1377	1860.6016	1659	0
1_Peak_7925_lociStitched	chr10	6967556	6971437	1	3882	3552.2793	399.743	1660	0
7_Peak_8034_lociStitched	chr6	125666901	125684950	7	3956	5198.112	2050.3664	1661	0
7_Peak_57622_lociStitched	chrX	129215993	129234327	7	4857	5247.1908	2102.9098	1662	0
1_Peak_7338_lociStitched	chr19	45349467	45352429	1	2963	3531.2964	387.1334	1663	0
1_Peak_7240_lociStitched	chr20	32319282	32322643	1	3362	3620.8053	487.345	1664	0
4_Peak_40864_lociStitched	chr22	37696603	37706392	4	3753	4413.8601	1280.4012	1665	0
7_Peak_29039_lociStitched	chr4	7808454	7830894	7	4002	5679.564	2551.428	1666	0
1_Peak_6934_lociStitched	chr17	43485498	43488918	1	3421	3487.716	360.81	1667	0
4_Peak_31740_lociStitched	chr1	19713038	19727180	4	3291	4867.6764	1743.7086	1668	0
1_Peak_5531_lociStitched	chr1	167682548	167685880	1	3333	3544.2484	420.8316	1669	0
2_Peak_16750_lociStitched	chr1	19275406	19278976	2	3495	3616.41	494.088	1670	0
8_Peak_24544_lociStitched	chr21	46878084	46903483	8	4088	5846.8498	2727.8526	1671	0
8_Peak_25095_lociStitched	chr3	114042148	114058281	8	4694	4865.7128	1748.8172	1672	0
4_Peak_32467_lociStitched	chr8	22830772	22840721	4	3565	4068.1461	954.1091	1673	0
8_Peak_45886_lociStitched	chr3	104233984	104246054	8	4580	4155.701	1042.848	1674	0
5_Peak_13650_lociStitched	chr2	198119522	198139382	5	4453	5167.572	2055.51	1675	0
5_Peak_15129_lociStitched	chr10	90754918	90762346	5	4139	3918.27	807.4236	1676	0
1_Peak_2345_lociStitched	chr16	53163702	53166032	1	2331	3364.753	254.669	1677	0
6_Peak_44177_lociStitched	chr17	46128262	46134840	6	4295	3948.7734	841.984	1678	0
1_Peak_3455_lociStitched	chr9	95855536	95858026	1	2491	3400.344	295.812	1679	0
8_Peak_32084_lociStitched	chr7	24935485	24958151	8	3766	5938.492	2835.5166	1680	0
4_Peak_25841_lociStitched	chr8	24224057	24245486	4	3480	5142.96	2040.0408	1681	0
1_Peak_1811_lociStitched	chr19	56825284	56827280	1	1997	3358.4696	256.2864	1682	0
2_Peak_28325_lociStitched	chr2	7865233	7871086	2	5550	3736.5552	634.4652	1683	0
5_Peak_20098_lociStitched	chr8	126959456	126964253	5	3835	3591.9936	499.3677	1684	0
6_Peak_21770_lociStitched	chr14	63938334	63951180	6	3579	4390.7628	1300.0152	1685	0
6_Peak_48242_lociStitched	chr16	68401726	68416510	6	4987	4714.6176	1624.7616	1686	0
1_Peak_1700_lociStitched	chr12	53717575	53719696	1	2122	3328.9095	239.4609	1687	0
7_Peak_25450_lociStitched	chr17	29265699	29296244	7	3651	6179.2535	3091.154	1688	0
2_Peak_9958_lociStitched	chr17	81005858	81012199	2	1889	3693.6325	607.4678	1689	0
3_Peak_16519_lociStitched	chr11	128418211	128423721	3	3779	3749.555	666.159	1690	0
1_Peak_6903_lociStitched	chr12	75873467	75877141	1	3675	3401.3892	320.7402	1691	0
1_Peak_3495_lociStitched	chr1	173989962	173992217	1	2256	3334.694	256.8445	1692	0
1_Peak_4196_lociStitched	chr6	29932086	29934454	1	2369	3352.6144	281.0816	1693	0
5_Peak_16186_lociStitched	chr21	34702028	34712884	5	4638	4078.5992	1007.4368	1694	0
5_Peak_68785_lociStitched	chr14	81985667	81997560	5	4198	4317.159	1246.3864	1695	0
4_Peak_33612_lociStitched	chr12	125023140	125036492	4	2735	4613.116	1544.8264	1696	0
4_Peak_32943_lociStitched	chr11	44617590	44635440	4	2781	5412.12	2345.49	1697	0
3_Peak_10945_lociStitched	chr2	65163958	65174195	3	3441	4211.5018	1146.544	1698	0
2_Peak_9450_lociStitched	chr12	12960148	12971180	2	2529	4375.2912	1310.6016	1699	0
2_Peak_11606_lociStitched	chr2	204733760	204737158	2	3268	3496.542	431.8858	1700	0
1_Peak_2701_lociStitched	chr14	23475601	23477025	1	1425	3212.6864	150.232	1701	0
4_Peak_47025_lociStitched	chr12	47661232	47671453	4	3489	4258.0686	1198.9233	1702	0
3_Peak_24035_lociStitched	chr2	136963794	136971985	3	3236	3939.0519	880.5325	1703	0
1_Peak_7203_lociStitched	chr3	71630451	71634178	1	3728	3439.2756	381.6448	1704	0
6_Peak_15778_lociStitched	chr6	159519334	159538614	6	4055	5309.712	2253.832	1705	0
4_Peak_12714_lociStitched	chr1	156630142	156634848	4	3472	3658.915	603.3092	1706	0
6_Peak_23924_lociStitched	chr2	201237512	201248599	6	4022	4442.5609	1388.0924	1707	0
2_Peak_40288_lociStitched	chr3	197433826	197440862	2	2816	3878.2432	823.9156	1708	0
2_Peak_4990_lociStitched	chr12	24856058	24859388	2	3180	3404.925	350.982	1709	0
5_Peak_14057_lociStitched	chr3	10261499	10268201	5	4575	3996.4026	948.333	1710	0
5_Peak_17310_lociStitched	chr2	69055866	69065371	5	4087	4235.428	1190.026	1711	0
6_Peak_34743_lociStitched	chr13	111172888	111193632	6	2500	5318.7616	2273.5424	1712	0
2_Peak_100117_lociStitched	chr3	4908281	4911170	2	2813	3352.9734	308.2563	1713	0
4_Peak_28767_lociStitched	chr6	32985651	32998377	4	4443	4404.4686	1362.9546	1714	0
7_Peak_20096_lociStitched	chr8	101443209	101456276	7	3207	4747.2411	1706.5502	1715	0
3_Peak_8924_lociStitched	chr20	32463192	32472993	3	3871	4046.8329	1006.5627	1716	0
3_Peak_9185_lociStitched	chr2	178029484	178035203	3	2943	3695.6178	655.9693	1717	0
4_Peak_9483_lociStitched	chr13	43618769	43630065	4	3508	4137.7248	1101.36	1718	0
5_Peak_47759_lociStitched	chr3	4753402	4784235	5	3293	6666.0946	3635.2107	1719	0
7_Peak_3779_lociStitched	chr1	144520027	144537906	7	2344	6638.4727	3607.9822	1720	0
5_Peak_13269_lociStitched	chr1	45186548	45197561	5	3244	4236.7011	1207.0248	1721	0
3_Peak_43819_lociStitched	chr8	126709262	126713017	3	3190	3413.6705	384.1365	1722	0
7_Peak_31489_lociStitched	chr8	39796595	39810297	7	4498	4403.8228	1377.051	1723	0
10_Peak_77348_lociStitched	chr4	10095061	10109428	10	3961	4907.7672	1889.2605	1724	0
1_Peak_7557_lociStitched	chr1	160489941	160493086	1	3146	3385.907	369.223	1725	0
1_Peak_3216_lociStitched	chr6	126101409	126103026	1	1618	3169.32	152.6448	1726	0
2_Peak_7101_lociStitched	chr19	42702892	42706892	2	3822	3563.6	550	1727	0
1_Peak_5194_lociStitched	chr21	16133598	16136557	1	2960	3339.2315	326.3777	1728	0
5_Peak_62528_lociStitched	chr4	153555286	153565536	5	3677	4114.35	1101.875	1729	0
2_Peak_4078_lociStitched	chr14	105281649	105294005	2	1868	4565.542	1554.3848	1730	0
5_Peak_19732_lociStitched	chr7	50476908	50485177	5	3514	4021.2147	1010.4718	1731	0
8_Peak_18534_lociStitched	chr17	46560187	46595570	8	3563	6959.8361	3952.2811	1732	0
2_Peak_24940_lociStitched	chr7	101922682	101931013	2	1565	4013.0427	1005.5517	1733	0
8_Peak_57786_lociStitched	chr8	124682699	124703202	8	4374	5269.271	2263.5312	1734	0
6_Peak_33090_lociStitched	chr17	10017365	10038308	6	3741	5214.807	2213.6751	1735	0
4_Peak_14422_lociStitched	chr6	43672352	43684146	4	4258	4245.84	1245.4464	1736	0
4_Peak_19393_lociStitched	chr11	132226202	132231374	4	4889	3483.342	483.582	1737	0
5_Peak_48580_lociStitched	chr20	62667703	62686121	5	2143	4948.9166	1950.4662	1738	0
2_Peak_14613_lociStitched	chr16	75278388	75290727	2	1857	4345.7958	1353.5883	1739	0
2_Peak_17846_lociStitched	chr11	10323930	10329953	2	1539	3771.0003	780.5808	1740	0
8_Peak_32179_lociStitched	chr15	75137794	75164057	8	4329	5843.5175	2854.7881	1741	0
4_Peak_10498_lociStitched	chr16	29741572	29750236	4	2990	3915.2616	927.9144	1742	0
2_Peak_34765_lociStitched	chr14	106374937	106386847	2	879	3432.462	445.434	1743	0
7_Peak_10192_lociStitched	chr3	169762213	169776261	7	4671	4562.7904	1576.1856	1744	0
4_Peak_15979_lociStitched	chr2	174877135	174890054	4	3678	4349.8273	1364.2464	1745	0
1_Peak_2319_lociStitched	chr20	42284881	42286670	1	1790	3239.5212	256.9004	1746	0
3_Peak_9906_lociStitched	chr19	16394188	16412956	3	2906	5103.0192	2120.784	1747	0
2_Peak_12446_lociStitched	chr15	70306659	70309546	2	2760	3327.2675	346.7287	1748	0
5_Peak_32684_lociStitched	chr2	112456716	112464916	5	4395	4157.4	1177.52	1749	0
1_Peak_11825_lociStitched	chr8	116678619	116681887	1	3269	3286.6276	307.192	1750	0
5_Peak_67483_lociStitched	chr7	1487226	1514525	5	2120	6035.8089	3057.488	1751	0
4_Peak_11616_lociStitched	chr4	38667474	38675952	4	4044	3915.9882	943.6014	1752	0
1_Peak_3439_lociStitched	chr10	69523053	69524909	1	1857	3170.2336	198.9632	1753	0
4_Peak_37604_lociStitched	chr1	22253805	22266743	4	2662	4427.3836	1456.8188	1754	0
5_Peak_62407_lociStitched	chr1	9765343	9778665	5	2498	4376.277	1406.8032	1755	0
6_Peak_85988_lociStitched	chr1	40523798	40531527	6	3725	3849.8149	882.6518	1756	0
3_Peak_46468_lociStitched	chr5	124070963	124085233	3	1760	4527.871	1566.846	1757	0
2_Peak_26007_lociStitched	chr12	92755557	92758760	2	3093	3296.8479	336.315	1758	0
7_Peak_45664_lociStitched	chr19	2541071	2562596	7	3416	5536.23	2576.5425	1759	0
1_Peak_3950_lociStitched	chr22	41417102	41419201	1	2100	3153.7475	195.4169	1760	0
3_Peak_23538_lociStitched	chr2	216870921	216882859	3	2624	4109.0596	1152.017	1761	0
4_Peak_32766_lociStitched	chr9	132359016	132373430	4	3040	4595.1832	1640.3132	1762	0
7_Peak_28059_lociStitched	chr3	4867396	4876042	7	4279	3866.4912	913.0176	1763	0
3_Peak_13352_lociStitched	chr10	81947418	81957368	3	2518	4091.44	1139.275	1764	0
2_Peak_11391_lociStitched	chr1	1136443	1144778	2	2025	3808.2615	866.84	1765	0
1_Peak_3599_lociStitched	chr15	45458296	45460085	1	1790	3132.1812	196.4322	1766	0
1_Peak_8816_lociStitched	chr6	31694801	31698461	1	3661	3373.788	440.664	1767	0
3_Peak_11849_lociStitched	chr13	100147886	100151747	3	3313	3425.8653	493.8219	1768	0
5_Peak_11906_lociStitched	chr18	33157021	33173333	5	2480	4725.5864	1795.9512	1769	0
3_Peak_22047_lociStitched	chr4	26880224	26888624	3	3753	3583.44	656.88	1770	0
4_Peak_12196_lociStitched	chr2	227769419	227775001	4	3866	3562.4324	640.2554	1771	0
1_Peak_4164_lociStitched	chr17	78427906	78429411	1	1506	3168.1755	248.325	1772	0
4_Peak_33509_lociStitched	chr20	35222251	35229241	4	3616	3632.703	715.077	1773	0
5_Peak_17089_lociStitched	chr11	12244949	12270985	5	3216	5725.3164	2809.2844	1774	0
4_Peak_24574_lociStitched	chr2	99365067	99389113	4	2444	5946.5758	3032.2006	1775	0
3_Peak_68676_lociStitched	chr19	6056439	6066771	3	3136	4056.3432	1144.7856	1776	0
1_Peak_2981_lociStitched	chr5	141228615	141230757	1	2143	3117.8952	208.845	1777	0
4_Peak_46079_lociStitched	chr6	106035811	106050160	4	2997	4172.6892	1268.4516	1778	0
5_Peak_50954_lociStitched	chr15	40842050	40851715	5	3287	3955.8845	1052.5185	1779	0
5_Peak_49985_lociStitched	chr5	171530193	171542899	5	3042	4375.9464	1472.6254	1780	0
1_Peak_7785_lociStitched	chr10	98031430	98034162	1	2733	3218.5692	315.546	1781	0
6_Peak_32213_lociStitched	chr1	201869540	201887179	6	2114	4841.9055	1942.0539	1782	0
4_Peak_29427_lociStitched	chr16	28197791	28206039	4	4398	3790.7808	891.6088	1783	0
3_Peak_9736_lociStitched	chr3	56949653	56956393	3	3507	3748.114	849.24	1784	0
5_Peak_21539_lociStitched	chr17	55676979	55684075	5	3819	3830.4208	932.4144	1785	0
6_Peak_46856_lociStitched	chr5	95251945	95276734	6	3834	5376.7341	2478.9	1786	0
2_Peak_11824_lociStitched	chr6	144605147	144608409	2	3060	3314.8444	418.5146	1787	0
3_Peak_15157_lociStitched	chr1	249157068	249168414	3	2098	4234.3272	1341.0972	1788	0
2_Peak_11127_lociStitched	chr19	39355067	39361196	2	3577	3554.2071	661.932	1789	0
2_Peak_24571_lociStitched	chr19	42592774	42596578	2	3466	3253.5612	364.4232	1790	0
2_Peak_6082_lociStitched	chr1	14056488	14060207	2	2846	3162.2657	273.3465	1791	0
1_Peak_1623_lociStitched	chr6	710428	711982	1	1555	3112.662	225.4854	1792	0
7_Peak_27549_lociStitched	chr1	12127240	12148816	7	2949	5409.1032	2522.2344	1793	0
3_Peak_8199_lociStitched	chr14	62127610	62138221	3	3386	4120.2513	1236.1815	1794	0
1_Peak_1066_lociStitched	chr12	28342793	28344528	1	1736	3096.1075	214.2725	1795	0
