REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
10_Peak_33106_lociStitched	chr17	45277619	45308459	10	6971	10248.132	3259.788	716	MYL4	CDC27,ITGB3	MYL4	716	1	ENSG00000108424	KPNB1	219.019318771223	3
14_Peak_28858_lociStitched	chr17	48270037	48299844	14	5915	10444.3728	3457.612	717	COL1A1	HILS1,TMEM92,SGCA,PPP1R9B	COL1A1	717	1	ENSG00000108821	COL1A1	645.472548239145	1
19_Peak_70828_lociStitched	chr2	218766771	218803191	19	8790	10885.938	3907.866	718	TNS1		TNS1	718	1	ENSG00000079308	TNS1	87.6988310502487	1
1_Peak_6215_lociStitched	chr12	57869682	57874489	1	4808	7493.1516	528.2893	719	ARHGAP9	MBD6,INHBE,MARS,DDIT3,GLI1,INHBC	ARHGAP9	719	1	ENSG00000123329	ARHGAP9	3.62230236402403	1
18_Peak_30345_lociStitched	chr11	12160994	12220358	18	7697	13511.2464	6547.8492	720	MICAL2		MICAL2	720	1	ENSG00000133816	MICAL2	32.2696740807737	1
3_Peak_47202_lociStitched	chr5	149844291	149869980	3	6358	9900.5406	2941.3905	721		NDST1,RPS14	RPS14	721	1	ENSG00000164587	RPS14	625.179152359823	1
3_Peak_33372_lociStitched	chr6	26170341	26174156	3	3595	7343.875	391.8005	722	HIST1H2BD	HIST1H2BG,HIST1H4D,HIST1H2AC,HIST1H2BE,HIST1H3D,HIST1H2BC,HIST1H4E,HIST1H2BF,HIST1H2AE,HIST1H2BD,HIST1H1E,HIST1H2AD	HIST1H2BE	722	1	ENSG00000274290	HIST1H2BE	4.17687833534006	1
8_Peak_22363_lociStitched	chr4	15757548	15786506	8	5367	10225.0698	3289.6288	723	CD38		CD38	723	1	ENSG00000004468	CD38	0.736312007795431	1
6_Peak_43707_lociStitched	chr22	37934584	37962989	6	4552	10174.671	3246.6915	724	CDC42EP1	GGA1,CARD10,LGALS2	CDC42EP1	724	1	ENSG00000128283	CDC42EP1	25.6884480686732	1
12_Peak_22425_lociStitched	chr10	82215906	82232062	12	10339	8793.7108	1875.7116	725	TSPAN14	C10orf58	TSPAN14	725	1	ENSG00000108219	TSPAN14	118.962602892749	1
3_Peak_10081_lociStitched	chr7	1570220	1578406	3	5938	7897.0342	983.9572	726	MAFK	INTS1,PSMG3,KIAA1908,TMEM184A	MAFK	726	1	ENSG00000198517	MAFK	40.1901290810192	1
3_Peak_14448_lociStitched	chr19	42617733	42635219	3	6622	9103.2116	2190.9958	727	POU2F2	GRIK5,MIR4323,ZNF574	POU2F2	727	1	ENSG00000028277	POU2F2	11.3417845730937	1
3_Peak_78602_lociStitched	chr18	72916985	72928950	3	953	8181.667	1270.683	728	ZADH2,TSHZ1		TSHZ1	728	1	ENSG00000179981	TSHZ1	47.0451943417492	1
5_Peak_10555_lociStitched	chr17	27465673	27487332	5	6306	9649.0845	2739.8635	729	MYO18A	MYO18A	MYO18A	729	1	ENSG00000196535	MYO18A	91.8412170250396	1
5_Peak_15790_lociStitched	chr8	80997536	81017325	5	7746	9267.1887	2358.8488	730	TPD52	TPD52	TPD52	730	1	ENSG00000076554	TPD52	34.5834350712404	1
1_Peak_628_lociStitched	chr18	48720900	48724086	1	3187	7205.4576	297.2538	731	MEX3C		MEX3C	731	1	ENSG00000176624	MEX3C	14.470131631458	1
12_Peak_16580_lociStitched	chr2	231447977	231480345	12	8250	10205.6304	3304.7728	732			CAB39	732	1	ENSG00000135932	CAB39	29.8125593133036	1
3_Peak_1682_lociStitched	chr2	227655393	227666017	3	5663	8145.4208	1253.632	733	IRS1	RHBDD1	IRS1	733	1	ENSG00000169047	IRS1	14.0882689010331	1
3_Peak_5771_lociStitched	chr19	16694207	16705338	3	5860	8362.7203	1491.554	734	MED26	SLC35E1,CHERP	SLC35E1	734	1	ENSG00000127526	SLC35E1	70.0374062680061	1
1_Peak_2123_lociStitched	chr11	3009072	3014295	1	5224	7501.7949	649.2189	735	NAP1L4	SNORA54	NAP1L4	735	1	ENSG00000205531	NAP1L4	77.5048422118582	1
8_Peak_72549_lociStitched	chr7	139413667	139432403	8	7871	8903.3472	2057.2128	736	HIPK2	HIPK2,TBXAS1	HIPK2	736	1	ENSG00000064393	HIPK2	110.455629019601	1
10_Peak_28751_lociStitched	chr6	11354625	11387377	10	4931	10588.7216	3753.3792	737	NEDD9		NEDD9	737	1	ENSG00000111859	NEDD9	28.5702450359121	1
2_Peak_11979_lociStitched	chr12	859437	865157	2	2410	7537.816	715.572	738	WNK1	WNK1	WNK1	738	1	ENSG00000060237	WNK1	160.061841197926	1
6_Peak_12888_lociStitched	chr16	50717499	50743441	6	4399	9803.4818	2983.33	739	NOD2	CYLD,SNX20	NOD2	739	1	ENSG00000167207	NOD2	2.60198978267086	1
5_Peak_24535_lociStitched	chr14	50427456	50449604	5	4819	9379.678	2560.3088	740	C14orf182		C14orf182	740	1	ENSG00000214900	LINC01588	2.85427200763036	2
2_Peak_16422_lociStitched	chr11	9590716	9599673	2	1535	7792.59	981.6872	741	WEE1		WEE1	741	1	ENSG00000166483	WEE1	27.0512767077345	1
Peak_2121	chr9	130538512	130543180	1	4669	7339.4964	530.2848	742	SH2D3C	CDK9,FPGS,MIR2861,SH2D3C,TOR2A	SH2D3C	742	1	ENSG00000095370	SH2D3C	2.94838564513584	1
5_Peak_46900_lociStitched	chr8	134504964	134517483	5	5826	8154.8766	1353.3039	743	ST3GAL1		ST3GAL1	743	1	ENSG00000008513	ST3GAL1	70.7286287960979	1
1_Peak_3778_lociStitched	chr8	48647410	48651629	1	4220	7210.271	411.7744	744	KIAA0146,CEBPD		CEBPD	744	1	ENSG00000221869	CEBPD	21.2120935434396	1
15_Peak_21307_lociStitched	chr6	144648572	144686002	15	8074	10877.158	4079.87	745	UTRN		UTRN	745	1	ENSG00000152818	UTRN	124.309929757083	1
4_Peak_1540_lociStitched	chr6	106610535	106616463	4	5542	7595.5464	803.8368	746			PRDM1	746	1	ENSG00000057657	PRDM1	8.28192165428144	1
3_Peak_17558_lociStitched	chr2	203124640	203136616	3	3084	7926.9144	1135.3248	747	NOP58	SNORD70,SUMO1,SNORD11,SNORD11B	NOP58	747	1	ENSG00000055044	NOP58	137.197267027538	1
14_Peak_69043_lociStitched	chr18	19744991	19773963	14	5719	9859.1716	3068.1348	748	GATA6		GATA6	748	1	ENSG00000141448	GATA6	7.15519346301525	1
1_Peak_2973_lociStitched	chr13	111564849	111568655	1	3807	7136.6306	364.6148	749	ANKRD10	C13orf29	ANKRD10	749	1	ENSG00000088448	ANKRD10	73.1541953639092	1
17_Peak_22742_lociStitched	chrX	78399244	78423630	17	10499	9210.5922	2445.9158	750		GPR174	GPR174	750	1	ENSG00000102144	PGK1	138.719663743535	3
2_Peak_2288_lociStitched	chr5	126111589	126128221	2	4596	8412.4656	1648.2312	751	LMNB1		LMNB1	751	1	ENSG00000113368	LMNB1	13.392757232133	1
3_Peak_6243_lociStitched	chr12	51315776	51329174	3	3043	8239.77	1476.4596	752	METTL7A	HIGD1C	METTL7A	752	1	ENSG00000185432	METTL7A	132.606247848057	1
13_Peak_31250_lociStitched	chr18	74812697	74842924	13	8045	10416.2242	3660.4897	753	MBP		MBP	753	1	ENSG00000197971	MBP	25.2763529362771	1
3_Peak_72148_lociStitched	chr9	130823954	130836240	3	2220	7988.3572	1235.9716	754	SLC25A25,NAIF1	SLC25A25,LOC100289019	SLC25A25	754	1	ENSG00000148339	SLC25A25	17.5728445055897	1
27_Peak_22994_lociStitched	chr2	87767622	87820302	27	6789	7527.972	779.664	755	NCRNA00152	NCRNA00152	NCRNA00152	755	1	ENSG00000222041	CYTOR	8.8878597121006	2
7_Peak_35798_lociStitched	chr12	11898475	11920029	7	7299	9406.1656	2668.3852	756	ETV6		ETV6	756	1	ENSG00000139083	ETV6	57.9744756959674	1
7_Peak_2754_lociStitched	chr19	17216187	17247157	7	5358	10288.234	3552.259	757	MYO9B	HAUS8	MYO9B	757	1	ENSG00000099331	MYO9B	65.2116330382301	1
4_Peak_13221_lociStitched	chr17	31154628	31164414	4	8481	7744.6404	1009.9152	758	MYO1D		MYO1D	758	1	ENSG00000176658	MYO1D	26.0365773822059	1
1_Peak_2911_lociStitched	chr8	128746452	128751833	1	5382	7427.9324	695.2252	759	MYC		MYC	759	1	ENSG00000136997	MYC	22.2681565483043	1
3_Peak_57547_lociStitched	chr6	79780132	79789126	3	4294	7612.5216	885.909	760	PHIP		PHIP	760	1	ENSG00000146247	PHIP	208.174691179467	1
5_Peak_20666_lociStitched	chr12	48261361	48283461	5	7115	9452.17	2729.35	761	VDR	VDR,HDAC7	VDR	761	1	ENSG00000111424	VDR	11.7627177005905	1
3_Peak_15809_lociStitched	chr16	57564204	57579127	3	3054	8437.4642	1732.5603	762	GPR114,CCDC102A	DOK4	CCDC102A	762	1	ENSG00000135736	CCDC102A	3.39224443050736	1
10_Peak_10942_lociStitched	chr18	60848013	60884956	10	8504	10565.698	3875.3207	763	BCL2		BCL2	763	1	ENSG00000171791	BCL2	10.9315455684955	1
1_Peak_524_lociStitched	chr3	142164181	142167316	1	3136	7074.1275	389.367	764	XRN1	XRN1	XRN1	764	1	ENSG00000114127	XRN1	44.1816862156031	1
15_Peak_46997_lociStitched	chr10	95187033	95231570	15	7783	11325.7591	4649.6628	765	MYOF	CEP55,MYOF	MYOF	765	1	ENSG00000138119	MYOF	112.315172230775	1
4_Peak_6481_lociStitched	chr2	158323929	158334488	4	5828	7805.2128	1136.1484	766		CYTIP	CYTIP	766	1	ENSG00000115165	CYTIP	1.50145440883736	1
2_Peak_32793_lociStitched	chr2	202117624	202126688	2	5251	7647.2968	983.444	767	CASP8	CASP8	CASP8	767	1	ENSG00000064012	CASP8	42.7620007400254	1
10_Peak_19976_lociStitched	chr15	101461761	101499858	10	8156	10827.1674	4167.8118	768	LRRK1	ALDH1A3	LRRK1	768	1	ENSG00000154237	LRRK1	32.9797994305909	1
8_Peak_15417_lociStitched	chr7	37375504	37395072	8	7769	8858.4336	2203.3568	769	ELMO1		ELMO1	769	1	ENSG00000155849	ELMO1	9.54822583385798	1
9_Peak_75109_lociStitched	chr3	50627116	50647958	9	7225	9064.1858	2423.9246	770	CISH	HEMK1,MAPKAPK3,C3orf18,CISH	CISH	770	1	ENSG00000114737	CISH	6.84689968180901	1
2_Peak_5919_lociStitched	chr19	10978373	10990277	2	4851	7880.448	1240.3968	771	C19orf38,CARM1	YIPF2,C19orf52,TMED1	CARM1	771	1	ENSG00000142453	CARM1	81.0628655222216	1
3_Peak_29322_lociStitched	chr8	54926494	54935586	3	5548	7693.6504	1055.5812	772	TCEA1		TCEA1	772	1	ENSG00000187735	TCEA1	44.2094909268778	1
5_Peak_20342_lociStitched	chr10	21805812	21817135	5	5768	7853.6328	1218.3548	773	C10orf140	MLLT10,MIR1915,C10orf114	C10orf140	773	1	ENSG00000180592	SKIDA1	1.94280569076141	2
8_Peak_21661_lociStitched	chr7	47609363	47622168	8	9137	8036.418	1411.111	774		TNS3	TNS3	774	1	ENSG00000136205	TNS3	70.2544083013694	1
2_Peak_16194_lociStitched	chr15	72518889	72524430	2	5219	7409.9793	791.2548	775	PKM2	GRAMD2,PKM2,PARP6	PKM2	775	1	ENSG00000067225	PKM	435.75010163649	2
5_Peak_16928_lociStitched	chr11	118266433	118283085	5	3649	8639.0576	2029.8788	776	ATP5L,UBE4A	MLL,ATP5L	ATP5L	776	1	ENSG00000254873		38.8780110228592	1
4_Peak_36919_lociStitched	chr15	85855839	85875327	4	5165	8736.4704	2131.9872	777		AKAP13	AKAP13	777	1	ENSG00000170776	AKAP13	209.840437331453	1
4_Peak_13547_lociStitched	chr19	18199402	18231057	4	7316	10487.3015	3903.0615	778	MAST3	IL12RB1,PIK3R2	MAST3	778	1	ENSG00000099308	MAST3	17.6892282835655	1
1_Peak_3328_lociStitched	chr11	73690167	73695158	1	4992	7226.4689	644.8372	779	UCP2	UCP3,DNAJB13	UCP2	779	1	ENSG00000175567	UCP2	89.4215700369375	1
4_Peak_14672_lociStitched	chr17	2294641	2302314	4	6102	7517.2381	942.2444	780	MNT	LOC284009	MNT	780	1	ENSG00000070444	MNT	29.0657033828155	1
2_Peak_36587_lociStitched	chr17	25608694	25623697	2	3554	8208.1413	1642.8285	781	WSB1		WSB1	781	1	ENSG00000109046	WSB1	125.781299070793	1
2_Peak_66458_lociStitched	chr11	128557257	128566489	2	4278	7685.64	1123.5344	782	FLI1		FLI1	782	1	ENSG00000151702	FLI1	3.28436527177849	1
3_Peak_21990_lociStitched	chr17	38016848	38030946	3	2034	7714.4256	1160.2654	783	ZPBP2,IKZF3	ZPBP2,GSDMB	ZPBP2	783	1	ENSG00000161405	IKZF3	5.47918204738382	2
8_Peak_50473_lociStitched	chr6	35549755	35579112	8	6308	9755.3311	3202.8487	784	FKBP5		TULP1	784	1	ENSG00000112041	TULP1	0.373467255371401	1
3_Peak_538_lociStitched	chr4	146098272	146117280	3	4852	8576.4096	2024.352	785	OTUD4	OTUD4	OTUD4	785	1	ENSG00000164164	OTUD4	45.4073937989061	1
10_Peak_48277_lociStitched	chr17	37028541	37065011	10	6293	11261.936	4711.924	786	LASP1	SNORA21,CWC25,C17orf98,RPL23	LASP1	786	1	ENSG00000002834	LASP1	92.6056177377896	1
2_Peak_7591_lociStitched	chr13	114829036	114834880	2	5743	7331.298	781.3428	787	RASA3		RASA3	787	1	ENSG00000185989	RASA3	9.14775000939799	1
2_Peak_826_lociStitched	chr6	42531539	42540267	2	3602	7458.9488	913.8216	788	UBR2		UBR2	788	1	ENSG00000024048	UBR2	53.9972114230399	1
2_Peak_32576_lociStitched	chr22	41801749	41810794	2	2749	7586.0415	1041.984	789		TEF,TOB2	TEF	789	1	ENSG00000167074	TEF	13.0278999715613	1
13_Peak_30474_lociStitched	chr3	124825234	124865595	13	7150	11163.8526	4629.4067	790	SLC12A8		HEG1	790	1	ENSG00000173706	HEG1	26.6125478051552	1
4_Peak_3918_lociStitched	chr15	31726164	31737036	4	5090	7825.6656	1299.204	791			KLF13	791	1	ENSG00000169926	KLF13	40.9962538071668	1
5_Peak_65113_lociStitched	chr1	156116103	156131382	5	4658	8544.0168	2044.3302	792	SEMA4A	LMNA,SEMA4A,SLC25A44	SEMA4A	792	1	ENSG00000196189	SEMA4A	12.4532183221601	1
14_Peak_38413_lociStitched	chr13	99948741	99975768	14	7677	9191.8827	2694.5919	793	GPR183,UBAC2	MIR623,FKSG29,GPR18	GPR183	793	1	ENSG00000169508	GPR183	2.82102643372294	1
1_Peak_306_lociStitched	chr2	43036482	43039025	1	2544	6901.4477	409.9316	794		OXER1,HAAO	HAAO	794	1	ENSG00000162882	HAAO	4.03168313484106	1
7_Peak_46677_lociStitched	chr17	40664459	40684502	7	7670	8794.8684	2312.9622	795	ATP6V0A1	HSD17B1,MLX,NAGLU,COASY,PSMC3IP	NAGLU	795	1	ENSG00000108784	NAGLU	20.3724258321962	1
7_Peak_18437_lociStitched	chr1	117341495	117358318	7	10339	8394.677	1917.822	796		CD2	CD2	796	1	ENSG00000116824	CD2	1.0955746453351	1
6_Peak_13442_lociStitched	chr4	153581248	153597301	6	8145	8251.242	1777.0671	797	TMEM154		TMEM154	797	1	ENSG00000170006	TMEM154	3.70384045761782	1
8_Peak_14903_lociStitched	chr1	94157682	94182155	8	8320	9532.2335	3066.4669	798		BCAR3	BCAR3	798	1	ENSG00000137936	BCAR3	12.7069993828179	1
4_Peak_30384_lociStitched	chr3	177062760	177079682	4	4421	8623.4512	2159.2472	799			TBL1XR1	799	1	ENSG00000177565	TBL1XR1	161.066095814278	1
4_Peak_18485_lociStitched	chr4	177229298	177243770	4	4717	7932.1032	1468.908	800	SPCS3	ASB5	SPCS3	800	1	ENSG00000129128	SPCS3	45.2664165899957	1
1_Peak_401_lociStitched	chr1	198125419	198129037	1	3619	6890.8428	449.7174	801	NEK7		NEK7	801	1	ENSG00000151414	NEK7	15.7986657644173	1
5_Peak_56744_lociStitched	chr7	641090	658897	5	5708	8520.6495	2092.3225	802	PRKAR1B		FLJ44511	802	1	ENSG00000188191	PRKAR1B	11.4807140186502	2
9_Peak_20337_lociStitched	chr1	33427624	33464065	9	4682	10618.9074	4190.715	803	RNF19B	AK2	RNF19B	803	1	ENSG00000116514	RNF19B	9.97656976336942	1
10_Peak_61364_lociStitched	chr20	60912760	60945254	10	6868	9731.953	3311.1386	804	LAMA5	RPS21,ADRM1,CABLES2	LAMA5	804	1	ENSG00000130702	LAMA5	169.244292649164	1
1_Peak_1159_lociStitched	chr12	27089948	27095388	1	5441	7091.04	670.752	805	FGFR1OP2,C12orf11		FGFR1OP2	805	1	ENSG00000111790	FGFR1OP2	18.9350083781156	1
10_Peak_10136_lociStitched	chr22	36847284	36864126	10	6841	8325.0006	1918.3038	806	TXN2	FOXRED2	TXN2	806	1	ENSG00000100348	TXN2	43.5400575220491	1
5_Peak_19490_lociStitched	chr7	100139623	100148455	5	7194	7305.8304	914.9952	807	AGFG2	LRCH4,SAP25,FBXO24	AGFG2	807	1	ENSG00000106351	AGFG2	24.7107336315245	1
3_Peak_2305_lociStitched	chr14	89768813	89774832	3	5600	7024.7749	641.0235	808	FOXN3		FOXN3	808	1	ENSG00000053254	FOXN3	37.1911141807353	1
4_Peak_88541_lociStitched	chr15	45921591	45938437	4	2642	8254.54	1878.329	809	SQRDL	PLDN	SQRDL	809	1	ENSG00000137767	SQOR	10.0371463856186	2
12_Peak_47544_lociStitched	chr2	206549054	206580028	12	8331	10202.8356	3831.4838	810	NRP2	NRP2	NRP2	810	1	ENSG00000118257	NRP2	46.7398057122317	1
2_Peak_30540_lociStitched	chr1	25069256	25075873	2	1909	7172.828	807.9357	811	CLIC4		CLIC4	811	1	ENSG00000169504	CLIC4	37.218594576875	1
5_Peak_22657_lociStitched	chr15	31507270	31529173	5	4643	8980.23	2619.5988	812			KLF13	812	1	ENSG00000169926	KLF13	40.9962538071668	1
7_Peak_18650_lociStitched	chr17	8842142	8864562	7	6092	9158.57	2806.984	813	PIK3R5	PIK3R5	PIK3R5	813	1	ENSG00000141506	PIK3R5	2.81952783834378	1
7_Peak_38734_lociStitched	chr9	97754916	97781252	7	6144	8941.072	2591.4624	814	C9orf3		MIR23B	814	1	ENSG00000148120	C9orf3	47.7104418736964	2
6_Peak_48813_lociStitched	chr6	137533466	137555198	6	2508	8447.2284	2099.3112	815	IFNGR1	IL22RA2	IFNGR1	815	1	ENSG00000027697	IFNGR1	16.3444504378991	1
13_Peak_7268_lociStitched	chr3	172297939	172332898	13	7923	10078.6797	3740.613	816			TNFSF10	816	1	ENSG00000121858	TNFSF10	49.1865342450609	1
17_Peak_19417_lociStitched	chr14	68826169	68871455	17	7658	11357.7288	5022.2174	817	RAD51L1		ZFP36L1	817	1	ENSG00000185650	ZFP36L1	374.570349120322	1
4_Peak_6749_lociStitched	chr2	165610315	165619711	4	6413	7336.3968	1017.5868	818	COBLL1		SNORA70F	818	1	ENSG00000082438	COBLL1	28.2999919517896	2
2_Peak_48197_lociStitched	chr15	68564282	68572791	2	3904	7430.9097	1113.8281	819	FEM1B	CLN6	FEM1B	819	1	ENSG00000169018	FEM1B	25.9252918937472	1
3_Peak_20020_lociStitched	chr2	71291269	71299315	3	2637	7365.3084	1051.6122	820	NAGK	OR7E91P	NAGK	820	1	ENSG00000124357	NAGK	39.8997606792891	1
9_Peak_11751_lociStitched	chr1	192485337	192529188	9	7136	10638.2526	4341.249	821		RGS1	RGS1	821	1	ENSG00000090104	RGS1	10.7405477072806	1
2_Peak_34009_lociStitched	chr2	111875413	111881089	2	3205	7007.5896	711.2028	822	BCL2L11,ACOXL		BCL2L11	822	1	ENSG00000153094	BCL2L11	19.7145743726917	1
6_Peak_7852_lociStitched	chr1	227927437	227953624	6	4752	9511.1184	3215.7636	823	SNAP47	ZNF847P,PRSS38,JMJD4,LOC100130093	JMJD4	823	1	ENSG00000081692	JMJD4	17.1632656186261	1
13_Peak_10043_lociStitched	chr12	116758069	116799782	13	7714	10999.7181	4709.3977	824		MED13L	MED13L	824	1	ENSG00000123066	MED13L	69.9062685147501	1
10_Peak_24306_lociStitched	chr17	993685	1027016	10	4618	9575.9963	3286.4366	825	ABR		ABR	825	1	ENSG00000159842	ABR	32.9584852865261	1
3_Peak_43351_lociStitched	chr11	3858201	3867486	3	2036	7324.9365	1042.7055	826	RHOG	STIM1,PGAP2,NUP98	RHOG	826	1	ENSG00000177105	RHOG	16.9612221525368	1
11_Peak_14537_lociStitched	chr16	57626035	57649098	11	8637	8607.1116	2327.0567	827		GPR114,GPR56	GPR56	827	1	ENSG00000205336	ADGRG1	50.086570394622	2
4_Peak_6442_lociStitched	chr1	111414530	111423427	4	5951	7291.9812	1017.8168	828	CD53		CD53	828	1	ENSG00000143119	CD53	4.50436322651208	1
5_Peak_33924_lociStitched	chr2	85633034	85647892	5	4084	7879.1974	1607.6356	829	CAPG	SH2D6	CAPG	829	1	ENSG00000042493	CAPG	32.9476448420327	1
1_Peak_70_lociStitched	chr12	25537928	25540307	1	2380	6481.8234	213.3963	830			KRAS	830	1	ENSG00000133703	KRAS	35.8359131337466	1
4_Peak_19558_lociStitched	chr1	2160131	2167650	4	6863	7311.4756	1054.9157	831	SKI	LOC100128003,C1orf86	SKI	831	1	ENSG00000157933	SKI	36.5051746693513	1
7_Peak_35838_lociStitched	chr16	27237688	27265000	7	6236	9408.984	3162.7296	832	NSMCE1	FLJ21408,JMJD5	FLJ21408	832	1	ENSG00000169189	NSMCE1	18.7011889491473	2
1_Peak_6565_lociStitched	chr11	46139674	46144287	1	4614	6772.3453	530.495	833	PHF21A	PHF21A	PHF21A	833	1	ENSG00000135365	PHF21A	33.3319525418975	1
9_Peak_16547_lociStitched	chr15	74666099	74699385	9	7630	10664.8344	4427.038	834		CYP11A1,SEMA7A	CYP11A1	834	1	ENSG00000140459	CYP11A1	1.72389209903549	1
2_Peak_9384_lociStitched	chr16	89826922	89832400	2	5395	6910.497	707.7576	835	FANCA	ZNF276,C16orf7,LOC100128881	ZNF276	835	1	ENSG00000158805	ZNF276	34.8963810126465	1
1_Peak_1662_lociStitched	chr1	65531742	65534832	1	3091	6531.333	337.119	836		MIR3671,MIR101-1	MIR101-1	836	1	ENSG00000213625	LEPROT	64.9833024346237	3
4_Peak_84780_lociStitched	chr16	53114340	53134599	4	4847	8429.7699	2244.6972	837	CHD9		CHD9	837	1	ENSG00000177200	CHD9	110.989068886872	1
6_Peak_33373_lociStitched	chr6	2846796	2862605	6	6131	7789.0943	1610.9371	838	MGC39372	SERPINB1,SERPINB9	SERPINB1	838	1	ENSG00000021355	SERPINB1	60.6338622594594	1
2_Peak_11492_lociStitched	chr1	200988030	200992804	2	4651	6641.1114	464.9876	839	KIF21B		KIF21B	839	1	ENSG00000116852	KIF21B	5.47394211963082	1
10_Peak_44900_lociStitched	chr9	36140012	36156011	10	7240	8113.0929	1966.2771	840	GLIPR2	CCIN,CLTA	GLIPR2	840	1	ENSG00000122694	GLIPR2	8.40301324585651	1
